User,Tweet,Time,Location,Label,Verdict
officialktnnews,تحريڪ انصاف جي اڳواڻ بابر اعواڻ چيو آهي ته سپريم ڪورٽ جي آء ٽي تي الزام لڳايل الزام رد ڪري ڇڪي آهي,2017-07-25 10:08:35+00:00,Karachi,1,True
officialktnnews,قمبر ويجهو 2 مهينا اڳ قتل ٿي ويل استاد مختيار بليدي جي ڪيس ڄاڻايل جوابدارن جي گرفتاري لاء سندس وارثن پاران,2017-07-25 10:06:38+00:00,Karachi,1,True
officialktnnews,آرمي چيف جنرل قمر جاويد باجوه اهم دوري تي لاهور پهچي ويو,2017-07-25 09:02:11+00:00,Karachi,1,True
officialktnnews,سپريم ڪورٽ سمورن فرار جوابدارن جا شناختي ڪارڊ بئنڪ اڪائونٽ بلاڪ ڪرڻ جو حڪم ڏنو آهي,2017-07-25 09:00:07+00:00,Karachi,1,True
officialktnnews,ڪراچي گذريل ڏينهن هٿياربندن جي فائرنگ شهيد ٿيل پوليس اهلڪار جي پنوعاقل ڀرسان جنازي نماز ادا ڪئي وئي,2017-07-25 08:58:34+00:00,Karachi,1,True
officialktnnews,ڪنڌڪوٽ تنگواڻي شاخ جي آبادگارن پاران پاڻي کوٽ آبپاشي عملدارن جي مبينا زيادتين خلاف احتجاجي مظاهرو ڪري ڌرڻو,2017-07-25 08:17:53+00:00,Karachi,1,True
officialktnnews,بدين ويجهو هٿ آيل 8 ورهين جي گونگي نينگر جا وارث ظاهر نه ٿيا آهن,2017-07-25 07:59:44+00:00,Karachi,1,True
officialktnnews,مير واهه گورچاڻي ويجهو 14 ورهين جي نينگر جو ڦاهو لڳل لاش هٿ ڪيو ويو آهي,2017-07-25 07:37:21+00:00,Karachi,1,True
officialktnnews,تحريڪ انصاف سربراهه عمران خان چيو آهي ته الزام لڳائڻ تي شريف خاندان جو شڪر گذار آهيان,2017-07-25 07:30:51+00:00,Karachi,1,True
officialktnnews,مدئجي ڳوٺاڻي پاران والد جي ملڪيت مان حصو نه ڏيڻ تي ڀائرن خلاف ٻار سميت احتجاج ڪيو,2017-07-25 07:28:25+00:00,Karachi,1,True
officialktnnews,لاڙڪاڻي ويجهو ميراڻي برادري جي ٻن ڌرين پراڻي تڪرار تان جهيڙو ٿيڻ جي نتيجي هڪ ڄڻو مارجي ويو,2017-07-25 07:24:01+00:00,Karachi,1,True
officialktnnews,ڀان سيد آباد بجلي جا سڙيل ٽرانسفارمر تبديل نه ڪرڻ هٿرادو لوڊ شيڊنگ خلاف شهرين احتجاجي مظاهرو ڪيو,2017-07-25 07:21:55+00:00,Karachi,1,True
officialktnnews,لاهور گذريل ڏينهن ٿيل آپگهاتي ڌماڪي جي شڪي بمبار جا جزا چڪاس لاء ليباريٽري اماڻيا ويا آهن,2017-07-25 07:19:12+00:00,Karachi,1,True
officialktnnews,سپريم ڪورٽ جنگ گروپ جي خلاف توهين عدالت ڪيس جي ٻڌڻي ٿي جسٽس اعجاز الاحسن ريمارڪس ڏيندي چيو آهي,2017-07-25 06:52:40+00:00,Karachi,1,True
officialktnnews,احتساب عدالت 53 ارب رپيا ماليت واري زمين غيرقانوني طور الاٽ ڪرڻ واري ريفرنس اڳوڻي لينڊ يوٽيلائيزيشن واري,2017-07-25 06:46:24+00:00,Karachi,1,True
officialktnnews,ملڪ برساتن سبب سنڌو درياء جي پاڻي سطح چاڙهه جو سلسلو جاري آهي,2017-07-25 06:42:13+00:00,Karachi,1,True
officialktnnews,وزيراعظم ميان محمد نوازشريف ٽن ڏينهن جي سرڪاري دوري تي مالديپ روانو ٿي ويو,2017-07-25 06:37:57+00:00,Karachi,1,True
officialktnnews,لاهور گذريل ڏينهن ٿيل آپگهاتي ڌماڪي بعد شهر سوڳ واري صورتحال ڇانيل آهي,2017-07-25 06:33:27+00:00,Karachi,1,True
officialktnnews,لاهور ارفع ڪريم ٽاور ٿيل آپگهاتي ڌماڪي شهيد ٿيل ٻن پوليس اهلڪارن جي تدفين لاهور ڪئي آهي,2017-07-25 06:30:33+00:00,Karachi,1,True
officialktnnews,لاهور ارفع ڪريم ٽاور ٿيل آپگهاتي ڌماڪي شهيد ٿيل ٻن پوليس اهلڪارن جي تدفين لاهور ڪئي آهي,2017-07-25 06:30:33+00:00,Karachi,1,True
officialktnnews,سپريم ڪورٽ فوجي عدالت مان موت جي سزا ٻڌايل قيدي جي سزا کي معطل ڪندي لاڳاپيل ڌرين ڏانهن نوٽيس جاري ڪري ڇڏيا آهن,2017-07-24 13:39:00+00:00,Karachi,1,True
officialktnnews,وزيراعظم هائوس جي ترجمان مصدق ملڪ چيو آهي ته وزيراعظم ڪنهن به صورت استعيفي نه ڏيندو,2017-07-24 13:30:30+00:00,Karachi,1,True
officialktnnews,مسلم ليگ ق جي اڳواڻ چوڌري پرويز الاهي چيو آهي ته حڪمرانن جي ڪرپشن عوام آڏو وائکي ٿي چڪي آهي,2017-07-24 13:18:21+00:00,Karachi,1,True
officialktnnews,ڪي پي جي علائقي مالاڪنڊ سي ٽي ڊي ڪارروائي ڪندي پابندي مڙهيل تنظيم سان واسطو رکندڙ هڪ دهشتگرد کي گرفتار ڪري ورتو,2017-07-24 13:14:29+00:00,Karachi,1,True
officialktnnews,پگهارون نه ملڻ پڪو نه ڪرڻ ٻين مطالبن جي مڃتا لاء ڪراچي احتجاج ڪندڙ استادن جي وفد کي تعليم واري سيڪريٽري,2017-07-24 13:06:28+00:00,Karachi,1,True
officialktnnews,نوابشاهه سنڌ ترقي پسند پارٽي جي ڪارڪنن پيپلز ميڊيڪل يونيورسٽي جي انتظاميا خلاف احتجاجي مظاهرو ڪري علامتي بک,2017-07-24 13:02:46+00:00,Karachi,1,True
officialktnnews,سکر وارهه تنگواڻي هٿرادو لوڊشيڊنگ بجلي بند هئڻ خراب ٽرانسفارمر نه ٺاهڻ خلاف رهواسين احتجاج ڪيو,2017-07-24 12:45:00+00:00,Karachi,1,True
officialktnnews,سنڌ اسيمبلي مخالف ڌر جي اڳواڻ خواجه اظهار الحسن چيو آهي ته سنڌ احتساب بل ڪرپشن روڪڻ,2017-07-24 12:40:20+00:00,Karachi,1,True
officialktnnews,صوبائي وزير منظور وساڻ چيو آهي ته وزيراعظم نوازشريف کي عهدي تان زوريء لاٿو ويو ته عام چونڊون دير سان ٿينديون,2017-07-24 11:43:12+00:00,Karachi,1,True
officialktnnews,صوبائي وزير منظور وساڻ چيو آهي ته وزيراعظم نوازشريف کي عهدي تان زوريء لاٿو ويو ته عام چونڊون دير سان ٿينديون,2017-07-24 11:43:12+00:00,Karachi,1,True
officialktnnews,اسٽيٽ بينڪ جي گورنر طارق باجوه جي مقرري خلاف اپوزيشن جماعتن پاران سينيٽ ٺهراء جمع ڪرايو ويو آهي,2017-07-24 11:39:19+00:00,Karachi,1,True
officialktnnews,اپوزيشن ليڊر خورشيد شاهه چيو آهي ته نون ليگ سدائين ادارن سان ٽڪراء اچي فائدا ورتا آهن,2017-07-24 10:29:56+00:00,Karachi,1,True
officialktnnews,وزيراعظم نوازشريف جي صدارت هيٺ ٿيل مشاورتي اجلاس چوڌري نثار جي پريس ڪانفرنس سميت مختلف معاملن تي غور ويچار ڪيو,2017-07-24 10:16:02+00:00,Karachi,1,True
officialktnnews,تحريڪ انصاف عمران خان جي نااهلي ڪيس سپريم ڪورٽ وڌيڪ هڪ جواب جمع ڪرائي ڇڏيو آهي,2017-07-24 10:05:25+00:00,Karachi,1,True
officialktnnews,پنجاب جي قانون واري وزير راڻا ثناء الله چيو آهي ته غير جمهوري غير آئيني طريقي سان حڪومت کي هٽائڻ جون ڪوششون,2017-07-24 09:48:43+00:00,Karachi,1,True
officialktnnews,سکر نوابشاهه ويجهو ٻن روڊ حادثن هڪ عورت سميت 3 فوت ٿي ويا آهن جن جا لاش پوسٽ مارٽم ڪرائڻ بعد وارثن حوالي,2017-07-24 09:39:26+00:00,Karachi,1,True
officialktnnews,نيب چيئرمين قمر الزمان جي صدارت هيٺ اهم مشاورتي اجلاس شريف خاندان اسحاق ڊار خلاف هلندڙ ڪيسز جو جائزو ورتو ويو,2017-07-24 09:24:19+00:00,Karachi,1,True
officialktnnews,ٺاروشاهه نانگ ڪکڻ بعد ويڪسين نه ملڻ سبب تڙپي تڙپي فوت ٿيل عورت فريده سهاڳ جي وارثن خلاف ڊيوٽي اٽڪاء,2017-07-24 08:58:47+00:00,Karachi,1,True
officialktnnews,کڏڙو حيسڪو جي مبينا زيادتين خلاف ڳوٺاڻن سانگهڙ نوابشاهه روڊ تي احتجاجي مظاهرو ڪري ڌرڻو هنيو,2017-07-24 07:37:27+00:00,Karachi,1,True
officialktnnews,نواز ليگ سينيٽر نهال هاشمي خلاف توهين عدالت ڪيس جي سپريم ڪورٽ ٻڌڻي ٿي عدالت نهال هاشمي کي ٻن هفتن اندر رڪارڊ,2017-07-24 07:24:28+00:00,Karachi,1,True
officialktnnews,انگلينڊ منعقد ٿيل وومن ڪرڪيٽ ورلڊڪپ جي فائنل ميزبان انگلينڊ جي ٽيم هڪ دلچسپ سخت مقابلي بعد ڀارتي ٽيم کي شڪست,2017-07-24 07:22:41+00:00,Karachi,1,True
officialktnnews,پاڪستان ڪرڪيٽ ٽيم جو هيڊ ڪوچ مڪي آرٿر ڏکڻ آفريڪا کان دبئي رستي لاهور پهچي ويو آهي,2017-07-24 07:17:07+00:00,Karachi,1,True
officialktnnews,آسٽريلوي ڪرڪيٽ ٽيم جي اڳوڻي ڪپتان مائيڪل ڪلارڪ چيو آهي ته کيس پي سي بي چيئرمين شهريارخان جي ان ڳالهه تي حيرت ٿي,2017-07-24 07:15:29+00:00,Karachi,1,True
officialktnnews,آمريڪي شهر سانٽا ڪلارا کيڏي ويل انٽرنيشنل ڪپ فٽبال ٽورنامنٽ جي هڪ ميچ مانچسٽر يونائيٽڊجي ٽيم هڪ دلچسپ سخت,2017-07-24 07:13:36+00:00,Karachi,1,True
officialktnnews,آمريڪي شهر سانٽا ڪلارا کيڏي ويل انٽرنيشنل ڪپ فٽبال ٽورنامنٽ جي هڪ ميچ مانچسٽر يونائيٽڊجي ٽيم هڪ دلچسپ سخت,2017-07-24 07:13:35+00:00,Karachi,1,True
officialktnnews,هنگري جي شهر تسزا ووروس منعقد ٿيل عورتن جي ٽرائٿلون جي عالمي مقابلن آمريڪا جي ايٿليٽ ريني ٽوملن شاندار,2017-07-24 07:09:42+00:00,Karachi,1,True
officialktnnews,هنگري جي شهر تسزا ووروس منعقد ٿيل عورتن جي ٽرائٿلون جي عالمي مقابلن آمريڪا جي ايٿليٽ ريني ٽوملن شاندار,2017-07-24 07:09:42+00:00,Karachi,1,True
officialktnnews,هنگري جي شهر تسزا ووروس منعقد ٿيل عورتن جي ٽرائٿلون جي عالمي مقابلن آمريڪا جي ايٿليٽ ريني ٽوملن شاندار,2017-07-24 07:09:42+00:00,Karachi,1,True
officialktnnews,روس جي شهر ڪازان منعقد ٿيل ريڊ بل ايئر ريس آمريڪا جي اسٽار پائيلٽ ڪربي چامبليس ڪاميابي حاصل ڪري ورتي آهي,2017-07-24 07:05:26+00:00,Karachi,1,True
officialktnnews,روس جي شهر ڪازان منعقد ٿيل ريڊ بل ايئر ريس آمريڪا جي اسٽار پائيلٽ ڪربي چامبليس ڪاميابي حاصل ڪري ورتي آهي,2017-07-24 07:05:25+00:00,Karachi,1,True
officialktnnews,ٺل ويجهو نصير ڪئنال کي مختلف هنڌن تان 3 گهارا پوڻ جي نتيجي سوين ايڪڙن تي بيٺل فصل ڪيترائي گهر پاڻي هيٺ اچي,2017-07-24 06:57:31+00:00,Karachi,1,True
officialktnnews,ٺل ويجهو نصير ڪئنال کي مختلف هنڌن تان 3 گهارا پوڻ جي نتيجي سوين ايڪڙن تي بيٺل فصل ڪيترائي گهر پاڻي هيٺ اچي,2017-07-24 06:57:31+00:00,Karachi,1,True
officialktnnews,وڏي وزير مراد علي شاهه آر او پلانٽس لاء ناليورين ڪمپنين کان خدمتون وٺڻ جي هدايت ڪندي چيو آهي,2017-07-24 06:54:15+00:00,Karachi,1,True
officialktnnews,نوابشاهه ويجهو ڪار موٽر سائيڪل وچ ٽڪر جي نتيجي 2ڄڻا فوت ٿي ويا آهن,2017-07-24 06:49:32+00:00,Karachi,1,True
officialktnnews,آمريڪي رياست ٽيڪساس غيرقانوني طور ايندڙ ماڻهن جي هڪ ٽرڪ مان 9 لاش هٿ ڪيا ويا,2017-07-24 06:45:50+00:00,Karachi,1,True
officialktnnews,افغانستان جي گادي واري شهر ڪار بم ڌماڪي جي نتيجي مارجي ويلن جو انگ وڌي 20 ٿي ويو,2017-07-24 06:41:47+00:00,Karachi,1,True
officialktnnews,وفاقي حڪومت پاران شروع ڪيل سرڪاري اسڪيم تحت حج پانڌيئڙن جي پهرئين اڏام 328 پانڌيئڙا کڻي اسلام آباد کان مديني شريف,2017-07-24 06:39:48+00:00,Karachi,1,True
officialktnnews,پاڪستان آئل ٽينڪر ايسوسي ايشن جي سڏ تي سڄي ملڪ آئل ٽينڪرز پاران هڙتال ڪئي پئي وڃي,2017-07-24 06:35:55+00:00,Karachi,1,True
officialktnnews,پاڪستان آئل ٽينڪر ايسوسي ايشن جي سڏ تي سڄي ملڪ آئل ٽينڪرز پاران هڙتال ڪئي پئي وڃي,2017-07-24 06:35:55+00:00,Karachi,1,True
officialktnnews,جيڪب آباد ويجهو بيگاري ڪئنال مان پيرسن جو لاش مليو,2017-07-24 06:32:14+00:00,Karachi,1,True
officialktnnews,سانگهڙ بجلي جي اڻ اعلانيل ڊگهي لوڊشيڊنگ خلاف سونارن هڙتال ڪري احتجاجي مظاهرو ڪيو,2017-07-22 13:12:15+00:00,Karachi,1,True
officialktnnews,سکر بئراج مان نڪرندڙ رائيس ڪئنالدادو کيرٿر ڪيئنال جي ڪپن تان حددخليون هٽائڻ لاء انتظاميه آپريشن ڪري 100 گهر,2017-07-22 13:09:55+00:00,Karachi,1,True
officialktnnews,ڪمشنر شهيد بينظير آباد غلام مصطفي ڦل ڊپٽي ڪمشنر نعمان صديق ايس ايم بند جي ٽن حساس پوائنٽن,2017-07-22 13:07:23+00:00,Karachi,1,True
officialktnnews,نواز شريف کان وزير اعظم جي عهدي تان هڪ ڀيرو ٻيهر استعفي گهرندي پيپلز پارٽي جي چيئرمين بلاول ڀٽو زرداري چيو آهي,2017-07-22 13:03:52+00:00,Karachi,1,True
officialktnnews,گمبٽ ٽرين جو موٽرسائيڪل کي ٽڪر لڳڻ جي نتيجي ناري فوت ٿي وئي سندس مڙس سميت 2 ڄڻا زخمي ٿي پيا,2017-07-22 12:46:35+00:00,Karachi,1,True
officialktnnews,وڏي وزير مراد علي شاهه سان جرمني جي سفير قونصل جنرل ملاقات ڪري مختلف شعبن سهڪار تي خيالن جي ڏي وٺ ڪئي,2017-07-22 12:13:00+00:00,Karachi,1,True
officialktnnews,سپريم ڪورٽ مان پاناما ڪيس جو فيصلو اچڻ کان اڳ ئي ملڪ افواهن جي بازار گرم ٿي وئي آهي,2017-07-22 12:09:19+00:00,Karachi,1,True
officialktnnews,اسلام آباد جي عدالت چوڌري شگر ملز جي رڪارڊ ٽيمپرنگ جي الزام هيٺ گرفتار ايس اي سي پي چيئرمين ظفر حجازي کي چئن,2017-07-22 10:20:25+00:00,Karachi,1,True
officialktnnews,خيبرايجنسي آپريشن خيبر4 جاري آهي آء ايس پي آر موجب سڪيورٽي فورسز جي آپريشن دوران ڪيترائي دهشتگرد مارجي ويا,2017-07-22 10:03:47+00:00,Karachi,1,True
officialktnnews,عمران خان لنڊن فليٽ جي خريداري پرڏيهه کيڏيل ڪرڪيٽ مان حاصل ٿيندڙ رقمن جا تفصيل سپريم ڪورٽ جمع ڪرائي ڇڏيا,2017-07-22 09:47:33+00:00,Karachi,1,True
officialktnnews,قومي اسيمبلي مخالف ڌر جي اڳواڻ خورشيد شاهه چيو آهي ته نواز شريف سمجهداري کان ڪم وٺي استعفي ڏئي نئون وزيراعظم,2017-07-22 09:40:38+00:00,Karachi,1,True
officialktnnews,قاضي احمد ويجهو يوسي چيئرمين جي نوجوان پٽ سنڌو درياء ٽپو ڏئي خودڪشي ڪري ڇڏي آهي,2017-07-22 09:27:53+00:00,Karachi,1,True
officialktnnews,جي آء ٽي جوڊيشل اڪيڊمي مان سيڪريٽريٽ خالي ڪري ڇڏيو آهي,2017-07-22 09:24:43+00:00,Karachi,1,True
officialktnnews,نوشهروفيروز ميهڙ ويجهو ٻن روڊ حادثن هڪ مسافر فوت 14 ڄڻا زخمي ٿي پيا جن کي اسپتال منتقل ڪيو ويو,2017-07-22 09:18:13+00:00,Karachi,1,True
officialktnnews,مٺي تيز برساتن بعد کليل آسمان هيٺ پيل امدادي ڪڻڪ خراب ٿيڻ لڳي آهي,2017-07-22 09:11:03+00:00,Karachi,1,True
officialktnnews,نوابشاهه پنوعاقل ميرپوربٺورو ويجهو ٻن نوجوانن سميت ٽن ڄڻن جا تشدد گوليون لڳل لاش مليا آهن,2017-07-22 07:36:38+00:00,Karachi,1,True
officialktnnews,ڊکڻ ويجهو چئن ورهين جي معصوم ٻارڙي جي نوجوان سان نڪاح ڪرايو ويو,2017-07-22 07:32:55+00:00,Karachi,1,True
officialktnnews,ڪنري ٿاڻي تي داداگيري واري ڪيس نامزد وڏيري زيد ٽالپر سميت ٽن جوابدارن کي عدالت پيش ڪيو ويو,2017-07-22 07:27:49+00:00,Karachi,1,True
officialktnnews,ريلوي واري وفاقي وزير خواجه سعد رفيق چيو آهي ته چوڌري نثار فرنٽ لائين تي هوندو,2017-07-22 07:06:22+00:00,Karachi,1,True
officialktnnews,وفاقي گهرو وزير چوڌري نثار وزير اعظم نواز شريف سان گذريل35 سالن جو ساٿ ڇڏڻ جو فيصلو ڪري ورتو آهي,2017-07-22 06:59:56+00:00,Karachi,1,True
officialktnnews,تحريڪ انصاف جي وائيس چيئرمين شاهه محمود قريشي چيو آهي ته نواز شريف صادق امين ناهي رهيو,2017-07-22 06:56:15+00:00,Karachi,1,True
officialktnnews,پنجاب جي وڏي وزير شهباز شريف چيو آهي ته ملڪي ترقي خلاف سازش ڪندڙ عمران خان جو نالو تاريخ ڪارن لفظن سان لکيو,2017-07-22 06:52:02+00:00,Karachi,1,True
officialktnnews,سنڌ ڪابينا جو اجلاس اڄ ٿي رهيو آهي اجلاس سنڌ احتساب بل 2017 ع جي منظور ورتي ويندي,2017-07-22 06:38:10+00:00,Karachi,1,True
officialktnnews,نوازليگ ميان نوازشريف جي نااهلي جي صورت شهباز شريف کي وزيراعظم بڻائڻ جو فيصلو ڪري ورتو,2017-07-22 06:34:59+00:00,Karachi,1,True
officialktnnews,نوابشاهه ويجهو گاجرا واهه مان نوجوان جو گوليون لڳل لاش هٿ ڪيو ويو,2017-07-22 06:28:57+00:00,Karachi,1,True
officialktnnews,ڪراچيء جي علائقي بلديا ٽائون سرچ آپريشن ڪري ڇهن مبينا جوابدارن 27 شڪي ماڻهن کي حراست ورتو ويو آهي,2017-07-22 06:26:50+00:00,Karachi,1,True
officialktnnews,ڪورنگي هٿياربندن جي حملي شهيد ٿيل ٽنهي پوليس اهلڪارن جي جنازي نماز گارڊن پوليس هيڊڪوارٽر ادا ڪئي وئي,2017-07-22 06:19:05+00:00,Karachi,1,True
officialktnnews,سپريم ڪورٽ طرفان پاناما ڪيس بابت فيصلو محفوظ ڪرڻ کانپوء اپوزيشن پارٽين هنگامي اجلاس طلب ڪري ورتا آهن,2017-07-21 13:48:11+00:00,Karachi,1,True
officialktnnews,سپريم ڪورٽ جي پاناماليڪس بابت فيصلي محفوظ ڪرڻ کانپوء وزيراعظم نوازشريف پارٽين اڳواڻن قانوني ماهرن سان صلاح,2017-07-21 13:40:45+00:00,Karachi,1,True
officialktnnews,موري شهر جي مسئلن جي حل لاء عوامي اتحاد جي سڏ تي سياسي سماجي ڪارڪنن ٻئي ڏينهن به احتجاجي بک هڙتال ڪئي,2017-07-21 13:31:49+00:00,Karachi,1,True
officialktnnews,نوابشاهه پوليس ڪارروائي ڪندي ٻن ڪاسائين سميت ٽن ڄڻن کي گرفتار ڪري وٽانئن مئل اٺ هٿ ڪري ورتو,2017-07-21 13:10:12+00:00,Karachi,1,True
officialktnnews,سنڌ هاء ڪورٽ بغاوت دهشتگردي چڙ ڏياريندڙ تقريرن واري ڪيس ايم ڪيو ايم جي 19 ڪارڪنن کي ضمانت تي آزاد ڪري ڇڏيو,2017-07-21 12:38:04+00:00,Karachi,1,True
officialktnnews,ميرپور بٺوري جي مختلف علائقن مان برسات جو پاڻي نيڪال نه ٿيڻ سبب شهري سخت ڏکيائين کي منهن ڏئي رهيا آهن,2017-07-21 12:33:57+00:00,Karachi,1,True
officialktnnews,وڏو وزير مراد علي شاهه سنڌ احتساب بل تي مخالف ڌر جماعتن جي حمايت حاصل نه ڪري سگهيو,2017-07-21 12:24:02+00:00,Karachi,1,True
officialktnnews,حيدر آباد اڻڄاتل جوابدارن ٻار جو ڳلو ڪپڻ جي ڪوشش ڪئي علائقي واسين ٻار جي حياتي بچائي ورتي,2017-07-21 12:16:21+00:00,Karachi,1,True
officialktnnews,دادو اڻڄاتل چور دڪان جا تالا ٽوڙي 10 لک رپين جي چوري ڪري ويا,2017-07-21 12:13:15+00:00,Karachi,1,True
officialktnnews,نواب شاهه ويجهو گپچاڻي واري علائقي پوليس پاران مبينا مقابلي هڪ روپوش ڏوهاري کي ماري سندس قبضي مان هٿيار هٿ ڪرڻ,2017-07-21 12:09:19+00:00,Karachi,1,True
officialktnnews,لاڙڪاڻي بيت المال ڪالوني جي ٻن هفتن کان گئس بند هجڻ خلاف رهواسين احتجاجي مظاهرو ڪري سوئي گئس آفيس اڳيان ڌرڻو,2017-07-21 11:49:49+00:00,Karachi,1,True
officialktnnews,نوابشاهه وات جي ڪينسر مبتلا نوجوان سرڪاري خرچ تي علاج جي اپيل ڪندي ڄاڻايو آهي ته هن الهو تلهو علاج تي خرچ ڪري,2017-07-21 08:32:22+00:00,Karachi,1,True
officialktnnews,لعلورائنڪ وارهه بجلي جي هٿرادو لوڊشيڊنگ واڌو بل موڪلڻ خلاف سياسي سماجي تنظيمن پاران احتجاجي مظاهرا ڪري ڌرڻا,2017-07-21 08:29:04+00:00,Karachi,1,True
officialktnnews,پاڪستان جي نيوزيلينڊ جي ٽيمن وچ پنج ون ڊي ٽيٽوئنٽي ميچز تي ٻڌل سيريز جو شيڊيول طئه ٿي ويو آهي,2017-07-21 07:43:31+00:00,Karachi,1,True
officialktnnews,انگلينڊ جاري وومن ڪرڪيٽ ورلڊ ڪپ جي ٻي سيمي فائنل ڀارتي ٽيم هڪ طرفي مقابلي بعد آسٽريلوي ٽيم کي شڪست ڏئي فائنل,2017-07-21 07:40:03+00:00,Karachi,1,True
officialktnnews,ڀارتي ڪرڪيٽ ٽيم جي ڪپتان ويرات ڪوهلي چيو آهي ته سري لنڪا خلاف رٿيل سيريز ٽيم ڪاميابي حاصل ڪندي,2017-07-21 07:35:02+00:00,Karachi,1,True
officialktnnews,فرانس جاري عورتن واري سائيڪل ريس جي پهرين مرحلي نيڌرلينڊ جي سائيڪلسٽ اينيميڪ وين ليوٽن مقرره فاصلو,2017-07-21 07:33:08+00:00,Karachi,1,True
officialktnnews,ڏکڻ آفريڪا جي شهر ايسٽن ڪيپ جي سمنڊ ڪناري منعقد ٿيل سرفنگ جي عالمي مقابلن برازيل جي سرفر فلپ ٽولڊو ڪاميابي ماڻي,2017-07-21 07:24:54+00:00,Karachi,1,True
officialktnnews,ڏکڻ آفريڪا جي شهر ايسٽن ڪيپ جي سمنڊ ڪناري منعقد ٿيل سرفنگ جي عالمي مقابلن برازيل جي سرفر فلپ ٽولڊو ڪاميابي ماڻي,2017-07-21 07:24:53+00:00,Karachi,1,True
officialktnnews,لعلورائنڪ وارهه بجلي جي هٿرادو لوڊشيڊنگ واڌو بل موڪلڻ خلاف سياسي سماجي تنظيمن پاران احتجاجي مظاهرا ڪري ڌرڻا,2017-07-21 07:18:45+00:00,Karachi,1,True
officialktnnews,سعودي عرب جي بادشاهه شاهه سلمان بن عبدالعزيز رياستي سلامتي ادرو قائم ڪرڻ جو اعلان ڪري ڇڏيو آهي,2017-07-21 07:15:35+00:00,Karachi,1,True
officialktnnews,پنجاب جي علائقي مظفر ڳڙهه مسافر بس جيپ وچ ٽڪر جي نتيجي 3 ڄڻا فوت ٿي ويا 3 مسافر زخمي ٿي پيا آهن,2017-07-21 07:13:36+00:00,Karachi,1,True
officialktnnews,تحريڪ انصاف جي سربراهه شاهه محمود قريشي چيو آهي ته پي ٽي آء جي جنگ ڪنهن خاندان يا هڪ شخص خلاف ناهي,2017-07-21 07:11:21+00:00,Karachi,1,True
officialktnnews,ٺٽي فيض گنج بخشاپور ويجهو مختلف روڊ حادثن ڊرائيور فوت ٿي ويو 24 ڄڻا زخمي ٿي پيا جن کي اسپتال منتقل ڪيو ويو,2017-07-21 07:09:45+00:00,Karachi,1,True
officialktnnews,ڪراچيء جي مختلف علائقن پوليس ڪارروايون ڪري اسٽريٽ ڪرائيم ملوث ٻن ڏوهارين سميت 23 مبينا جوابدارن کي گرفتار,2017-07-21 07:07:55+00:00,Karachi,1,True
officialktnnews,پنجاب جي وڏي وزير شهبازشريف چيو آهي ته ملڪ جي ترقي روڪيندڙن جو عوام ايندڙ چونڊن محاسبو ڪندو,2017-07-21 07:05:54+00:00,Karachi,1,True
officialktnnews,عوامي مسلم ليگ جي سربراهه شيخ رشيد چيو آهي ته وزيراعظم دنيا آڏو وائکو ٿي چڪو,2017-07-21 07:04:07+00:00,Karachi,1,True
officialktnnews,وزيراعظم نوازشريف ملڪ جي هر اداري کي تڪراري بڻائي رهيو آهي کيس جلد کان جلد استعيفي ڏيڻ گهرجيپيپلزپارٽي جي,2017-07-21 07:00:53+00:00,Karachi,1,True
officialktnnews,پاڪ فوج آپريشن خيبر فور تحت ڪامياب ڪارروايون ڪندي 13 دهشتگرد ماري ڇڏيو,2017-07-20 12:31:17+00:00,Karachi,1,True
officialktnnews,پاڪستان ڪرڪيٽ ٽيم جي ڪپتان سرفراز احمد چيو آهي ته,2017-07-20 12:25:59+00:00,Karachi,1,True
officialktnnews,چيلسي جي فٽبال ٽيم رئيل ميڊرڊ جي اسٽرائيڪر الواو موراٽا سان معاهدو ڪرڻ تي راضپو ظاهر ڪيو آهي,2017-07-20 12:24:18+00:00,Karachi,1,True
officialktnnews,ڏکڻ آفريڪا رٿيل سرفنگ جي عالمي مقابلن کي انتطاميه ملتوي ڪري ڇڏيو آهي,2017-07-20 12:22:51+00:00,Karachi,1,True
officialktnnews,جميڪا سان تعلق رکندڙ اسٽار اسپرنٽر يوسين بولٽ چيو آهي ته,2017-07-20 12:21:30+00:00,Karachi,1,True
officialktnnews,چين جاري سلڪ وئي ريلي جي 11هين مرحلي پيٽر هينسل مقرره فاصلو سڀ کان پهرين طئه ڪري ڪاميابي پنهنجي نالي ڪري ورتي,2017-07-20 12:20:14+00:00,Karachi,1,True
officialktnnews,وزيراعظم نوازشريف چيو آهي ته اسان جو احتساب نه پر استحصال ٿي رهيو آهي,2017-07-20 11:23:00+00:00,Karachi,1,True
officialktnnews,سکر آسپاس گذريل ڏينهن برسات سبب ٽرپ ٿيل 300 فيڊرن مان 130 فيڊر 15 ڪلاڪ گذرڻ باوجود بحال ٿي نه سگهيا آهن,2017-07-20 11:18:03+00:00,Karachi,1,True
officialktnnews,جوهي پاڻي جي کوٽ خلاف مختلف واهن جي ننڍن زميندارن هارين سياسي سماجي ڪارڪنن احتجاجي مظاهرو ڪري ڌرڻو هنيو,2017-07-20 10:08:00+00:00,Karachi,1,True
