Unnamed: 0,User,Tweet,Time,Location,Label,Label_name
837,TradeTracksPak,مان هڪ ڪتاب پڙهي رهيو آهيان ان جو مقابلو ڪرڻ ناممڪن آهي,2023-03-31 18:27:21+00:00,"Karachi, Pakistan",0,
838,CitysFElephants,سائنسدان تي ڀروسو ڇو نه ڪندا آهن ڇاڪاڻ ته اهي سڀ ڪجهه ٺاهيندا آهن,2023-03-31 18:27:07+00:00,Namibia,0,
839,ropaal33,مون ماڻهن تي ڀروسو نه ڪيو آهي جيڪي ڪتا پسند نٿا ڪن پر مون کي ڪتن تي ڀروسو آهي جيڪي ماڻهن کي پسند نه ڪندا آهن,2023-03-31 18:27:05+00:00,Madagascar,0,
840,fjone1,مون پنهنجي زال کي چيو ته هو هن جي ابرو کي تمام گهٽ ڊرائنگ ڪري رهيو هو هن حيران ٿي ڏٺو,2023-03-31 18:27:02+00:00,,0,
841,Kiyoko79147638,اسان اداڪار کي ٽنگ کي ٽوڙڻ لاء ڇو ٿا چوندا آهن ڇاڪاڻ ته هر راند کي ڪاسٽ آهي,2023-03-31 18:26:31+00:00,,0,
842,kareemaliwajid,منهنجو باس مون کي سٺو ڏينهن ٻڌايو ته آئون گهر ويو هوس,2023-03-31 18:26:20+00:00,"Lahore, Pakistan",0,
843,SalarAghaKhan,مان بحث نه ڪري رهيو آهيان مان صرف وضاحت ڪري رهيو آهيان ته آئون صحيح ڇو آهيان,2023-03-31 18:25:44+00:00,"Saint Petersburg, Russia",0,
844,mirzatouseef19,مون وٽ هڪ فوٽوگرافي ياد آهي پر مون هميشه لينس ڪيپ کي واپس رکڻ وساري ڇڏيو,2023-03-31 18:24:59+00:00,,0,
845,mirzatouseef19,آئون اسٽاڪ جي گوشت جي ڪڪڙ ۽ سبزي ۾ سيڙپڪاري ڪرڻ شروع ڪري ٿو هڪ ڏينهن مون کي اميد آهي ته هڪ بوليلونائر ٿيڻ,2023-03-31 18:24:55+00:00,,0,
846,KilmurryMyrl,مان وائيٽ بورڊ جو هڪ وڏو پرستار آهيان ته اهي قابل ذڪر آهن,2023-03-31 18:24:53+00:00,,0,
847,mr_zaair_anjum,مان هڪ وڪيسي غذا تي آهيان مان پهريان ئي ٽن ڏينهن وڃائي چڪو آهيان,2023-03-31 18:24:53+00:00,"Karachi, Pakistan",0,
848,MaryamMultani,رياضي جو ڪتاب اداس ڇو هو ڇاڪاڻ ته اهو تمام گهڻا مسئلا هئا,2023-03-31 18:24:53+00:00,,0,
849,GoldenBeverley,مون پنهنجي زال کي چيو ته هو فرج تي شور ڪري رهيو هو هن چيو ته هن کي ڪاوڙ کي وائي ڇڏڻ جي ضرورت هئي,2023-03-31 18:24:53+00:00,"Toronto, Canada",0,
850,peridotpatriot,مون وٽ رفتار واري ڌمڪين جو خوف آهي پر آئون آهستي آهستي ان تي لڳندو آهيان,2023-03-31 18:24:47+00:00,,0,
851,MuzamilChang,او منهنجا گاهه,2023-03-31 18:24:45+00:00,"Karachi, Pakistan",0,
852,DrZAQ11,بالڪل نه,2023-03-31 18:24:31+00:00,"Orlando, FL",0,
853,Afaq__Ahmad,پاڪ ڳئون,2023-03-31 18:24:17+00:00,ðŸ¤«,0,
854,carolca27483338,ووو,2023-03-31 18:24:12+00:00,,0,
855,AhsanJoj,اڳيان دروازو بند ڪيو,2023-03-31 18:23:54+00:00,"(Lahore,Faisalabad) Pakistan",0,
856,ZehriiiBaloch,هتي ٻاهر وڃو,2023-03-31 18:23:53+00:00, Quetta larkana Karachi,0,
857,ChrisSand20,تون مون سان مذاق ڪري رهيو آهين,2023-03-31 18:23:28+00:00,Namibia,0,
858,saqi7777,تون سنجيده آهين,2023-03-31 18:23:24+00:00,,0,
859,ukwondering,مان ان تي يقين نه ٿو ڪري سگھان,2023-03-31 18:23:21+00:00,An insignificant rock in space,0,
860,AdnaanK88154723,هي حيران ڪندڙ آهي,2023-03-31 18:22:55+00:00,,0,
861,iarifhameed,او منهنجا خير,2023-03-31 18:22:49+00:00,EARTH.,0,
862,apultikal,ان کي روڪ,2023-03-31 18:22:01+00:00,,0,
863,mr_zaair_anjum,بڪواس بند ڪر,2023-03-31 18:21:49+00:00,"Karachi, Pakistan",0,
864,ChurchillJessia,توهان مذاق ڪري رهيا آهيو,2023-03-31 18:21:47+00:00,,0,
865,wahabAbdulpak,اڙهو,2023-03-31 18:21:43+00:00,Pakistan ,0,
866,ejazkha73390557,مان ڏا excited و پرجوش آهيان,2023-03-31 18:21:40+00:00,,0,
867,sikanderbizenjo,ناقابل يقين,2023-03-31 18:21:33+00:00,"Karachi, Pakistan",0,
868,litmusab,اهو ناقابل يقين آهي,2023-03-31 18:21:26+00:00,"Karachi, Pakistan",0,
869,Uroojsayyami,توهان کي مون سان مذاق ڪرڻ گهرجي,2023-03-31 18:20:58+00:00,Islamabad,0,
870,For_Dumbo,ڪو به فريڪين رستو ناهي,2023-03-31 18:20:54+00:00,PETITIONS âž¡ï¸ ,0,
871,RanjeetsinghS03,ڇا توهان حقيقي لاء آهيو,2023-03-31 18:20:33+00:00,Central India ðŸ‡®ðŸ‡³ ,0,
872,mano_khanb,او منهنجا لفظ,2023-03-31 18:20:20+00:00,,0,
873,ImHuzaifaJawaid,توهان منهنجي پير ڇڪي رهيا آهيو,2023-03-31 18:20:09+00:00,Karachi ,0,
874,MAhsanRaza312,آئون به نٿو سگهان,2023-03-31 18:20:07+00:00, Inshallah jannah,0,
875,qadeerakhtar,هي چريو آهي,2023-03-31 18:20:03+00:00,,0,
876,Huza_if_a,توهان منهنجو ذهن bl ٽو ڪيو آهي,2023-03-31 18:19:46+00:00,Karachi,0,
877,VENUSPAKISTAN,هيڪ کي هتان کان ٻاهر وٺو,2023-03-31 18:19:27+00:00,"Karachi, Pakistan",0,
878,singh_manish09,تون مون سان گند ڪري رهيو آهين,2023-03-31 18:19:21+00:00,"Patna, Bihar",0,
879,Praesensabsens,اهو چريو آهي,2023-03-31 18:19:12+00:00,The Netherlands,0,
880,BrendaWeese,آئون پنهنجي اکين تي اعتبار نٿو ڪري سگهان,2023-03-31 18:19:02+00:00,"West Virginia, USA",0,
881,IlyasAmjad4,مان پريشان آهيان,2023-03-31 18:18:59+00:00,"Karachi, Pakistan",0,
882,justaadii,ممڪن رستو نه,2023-03-31 18:18:50+00:00,Islamabad,0,
883,mr_zaair_anjum,هي غير حقيقي آهي,2023-03-31 18:18:44+00:00,"Karachi, Pakistan",0,
884,Anum25294545,تون منهنجي سر سان گند ڪري رهيو آهين,2023-03-31 18:18:22+00:00,,0,
885,pakviralseriess,او منهنجا احسان,2023-03-31 18:18:14+00:00,Pakistan,0,
886,MuzamilChang,ا سوچ,2023-03-31 18:17:45+00:00,"Karachi, Pakistan",0,
887,vfaes_org,انهي کي ذهن ۾ رکڻ,2023-03-31 18:17:44+00:00,"Los Angeles, California",0,
888,TOKCityOfLights,مان چنڊ تي آهيان,2023-03-31 18:17:29+00:00,"Karachi, Pakistan",0,
889,TradeTracksPak,پاڪ تماڪ,2023-03-31 18:17:24+00:00,"Karachi, Pakistan",0,
890,SurajRai0889,اهو سچ ٿيڻ تمام سٺو آهي,2023-03-31 18:17:17+00:00,Mumbai,0,
891,Raluca_Florea,اهو ناقابل يقين آهي,2023-03-31 18:17:16+00:00,Florida,0,
892,SYEDIRFANAGHA01,مان حيرت انگيز آهيان,2023-03-31 18:17:05+00:00,"NilÃ¼fer, TÃ¼rkiye",0,
893,MuzamilChang,توهان صحيح ڪري رهيا آهيو,2023-03-31 18:17:03+00:00,"Karachi, Pakistan",0,
894,sahilwafa178,اها حيرت انگيز آهي,2023-03-31 18:16:51+00:00,,0,
895,furqantsiddiqui,توهان منهنجو ڏينهن ٺاهي رهيا آهيو,2023-03-31 18:16:48+00:00,"Karachi, Pakistan",0,
896,khanAfsark71104,نه فلڻ جو رستو,2023-03-31 18:16:27+00:00,,0,
897,lalashahid2018,اها هميشه بهترين خبر آهي,2023-03-31 18:16:23+00:00,Hyderabad,0,
898,AbdurRasheed369,مان صدمو ۾ آهيان,2023-03-31 18:16:04+00:00,"Karachi, Pakistan",0,
899,NoorullahK42054,اڍير ڏينهن,2023-03-31 18:16:02+00:00,Pakistan,0,
900,FayyazMKTG,آئون هن کي سنڀالي نٿو سگهان,2023-03-31 18:15:59+00:00,Karachi/Quetta Pakistan ðŸ‡µðŸ‡° ,0,
901,SardarJunaidAl,اهو هڪ سٺي طريقي سان چريو آهي,2023-03-31 18:15:49+00:00,,0,
902,mudasir_soni,مان ڏا p و پمپ ڪيو,2023-03-31 18:15:44+00:00,Pakistan,0,
903,amysingh1584,مان خوش آهيان,2023-03-31 18:15:17+00:00,"Faridabad, India",0,
904,AbdurRasheed369,آئون ان کي لفظن ۾ به نٿو رکي سگهان,2023-03-31 18:14:44+00:00,"Karachi, Pakistan",0,
905,AzupardoFe,اڙي منهنجا ستارا,2023-03-31 18:14:42+00:00,"Calamba City, Calabarzon",0,
906,anushanarain,توهان هن وقت منهنجي ذهن کي blowing ري رهيا آهيو,2023-03-31 18:14:20+00:00,,0,
907,monika_ashraf9,ڪا به طرح ناهي,2023-03-31 18:14:07+00:00,,0,
908,HifzaSohail8,مان مسڪرائڻ بند نٿو ڪري سگهان,2023-03-31 18:13:53+00:00,,0,
909,FayyazMKTG,اهو سچ هجڻ سٺو آهي,2023-03-31 18:13:53+00:00,Karachi/Quetta Pakistan ðŸ‡µðŸ‡° ,0,
910,Asw2belle,تون منهنجو ڏينهن ٺاهيو,2023-03-31 18:13:43+00:00,US ,0,
911,Krishnadurg,اهو ناقابل يقين آهي,2023-03-31 18:13:41+00:00,,0,
912,FayyazMKTG,توهان مون کي خوش ڪري رهيا آهيو,2023-03-31 18:13:39+00:00,Karachi/Quetta Pakistan ðŸ‡µðŸ‡° ,0,
913,AbdurRasheed369,مان ايترو پرجوش آهيان مان چيڀاڳو ڪري سگهان ٿو,2023-03-31 18:13:35+00:00,"Karachi, Pakistan",0,
914,RajaAajtv,مان بادل نو تي آهيان,2023-03-31 18:13:24+00:00,Pakistan,0,
915,khelshel,ا شايد منهنجا مالڪ,2023-03-31 18:13:22+00:00,"Karachi, Pakistan",0,
916,Romaisakhan91,اهو سرڪل آهي,2023-03-31 18:13:03+00:00,,0,
917,Christi83813982,تون مون کي جوش سان قتل ڪرين ٿو,2023-03-31 18:12:54+00:00,,0,
918,bolshiet,اهو حيرت انگيز خبر آهي,2023-03-31 18:12:37+00:00,"karachi, pakistan",0,
919,yasir_shah90,توهان منهنجو هفتو ٺاهيو,2023-03-31 18:12:34+00:00,,0,
920,tahir_ali3,مان اي وي ۾ آهيان,2023-03-31 18:12:29+00:00,,0,
921,iarsalannnn,آئون پنهنجي جوش ۾ شامل نه ٿي سگهان,2023-03-31 18:12:13+00:00,"Karachi, Pakistan",0,
922,FayyazMKTG,آئون يقين نه ٿو ڪري سگهان اهو ٿي رهيو آهي,2023-03-31 18:12:05+00:00,Karachi/Quetta Pakistan ðŸ‡µðŸ‡° ,0,
923,yvonnegw,مان ان ڪري پمپ ڪيو,2023-03-31 18:11:38+00:00,,0,
924,FidaHus40221300,توهان مون کي پري ڇڏيو آهي,2023-03-31 18:11:33+00:00,,0,
925,imkpbhatt,اها بهترين خبر آهي جيڪا مون س day و ڏينهن ٻڌو آهي,2023-03-31 18:11:19+00:00,Dr.Darshita Shahs Constituency,0,
926,alirazavohra,اهو ڏا awesom و زبردست آهي,2023-03-31 18:11:00+00:00,Peshawar ðŸ‡µðŸ‡° ðŸ‘°â€â™€ï¸ðŸ¤µâ€â™‚ï¸,0,
927,TheNewRepublic0,توهان منهنجي دل جي نسل ٺاهي رهيا آهيو,2023-03-31 18:10:33+00:00,,0,
928,TAftab36,مان خوشيء سان چنڊ تي آهيان,2023-03-31 18:10:29+00:00,,0,
929,Manju1338731866,آئون پنهنجن ڪنن تي يقين نٿو ڪري سگهان,2023-03-31 18:10:29+00:00,,0,
930,KiranHussain57,اهو ناقابل يقين آهي,2023-03-31 18:10:13+00:00,,0,
931,Ahmerali987,مان ڀتين کي ڇڪي رهيو آهيان,2023-03-31 18:10:10+00:00,Karachi Pakistan ,0,
932,SohailKPPP,توهان منهنجو مهينو ٺاهيو,2023-03-31 18:10:09+00:00,"Pano Aqil, & Karachi ",0,
933,AadiRamzan,هي تمام دلچسپ آهي,2023-03-31 18:10:09+00:00,International Space Station ,0,
934,Hafsakawal7,تون مون کي ايترو خوش ڪري رهيو آهين مان روئي سگهيس,2023-03-31 18:10:08+00:00,,0,
935,HumairIqbal1,مان جوش سان ملائي رهيو آهيان,2023-03-31 18:09:57+00:00,Makli Near Post office ,0,
936,VENUSPAKISTAN,اهو ذهن تي,2023-03-31 18:09:16+00:00,"Karachi, Pakistan",0,
937,ArbabGM,تون منهنجو سال ٺاهيو,2023-03-31 18:08:45+00:00,Karachi,0,
938,zesm,مان تمام گهڻو خوش آهيان,2023-03-31 18:08:35+00:00,,0,
939,asifparekh1,مان خوشيء سان گڏ آهيان,2023-03-31 18:08:10+00:00,"karachi,,pakistan",0,
940,HumairIqbal1,هي منهنجا پيارا,2023-03-31 18:08:10+00:00,Makli Near Post office ,0,
941,HumairIqbal1,هي ناقابل يقين آهي,2023-03-31 18:08:07+00:00,Makli Near Post office ,0,
942,SameenN636,توهان مون کي ڏا happy و خوش ڪيو مان bur اٽي سگهان ٿو,2023-03-31 18:08:04+00:00,"Karachi, Pakistan ",0,
943,MasoodHasan19,مان ايترو پرجوش آهيان مان ڊانس ڪري سگهان ها,2023-03-31 18:07:31+00:00,,0,
944,K71967609,اهو شاندار آهي,2023-03-31 18:07:20+00:00,"Islamabad, Pakistan",0,
945,Thakthakmisbah1,اهو حيرت انگيز کان ٻاهر آهي,2023-03-31 18:06:39+00:00,"15 Yemen Road, Yemen",0,
946,chal_nikal_lodu,توهان منهنجو خواب سچا ٿي رهيا آهيو,2023-03-31 18:06:13+00:00,Peshawar ,0,
947,techieguynearby,مان ڏا happy و خوش آهيان مان توهان کي گولي هڻي سگهان ٿو,2023-03-31 18:06:05+00:00,,0,
948,Dmccentralkhi,آئون يقين نه ٿو ڪري سگهان ته اهو حقيقي آهي,2023-03-31 18:05:18+00:00,"Karachi, Pakistan",0,
949,Fabiola42446170,اهو بلڪل,2023-03-31 18:05:12+00:00,,0,
950,Ashisprasad4,سلام,2023-03-31 18:05:10+00:00,,0,
951,Zia_sidd,سلام,2023-03-31 18:04:50+00:00,"Karachi, Pakistan",0,
952,pravin_moray,او,2023-03-31 18:04:45+00:00,,0,
953,Dmccentralkhi,ڇا حال آهي,2023-03-31 18:04:45+00:00,"Karachi, Pakistan",0,
954,hinasafi,صبح جو سلام,2023-03-31 18:04:36+00:00,"Karachi,Pakistan ðŸ‡µðŸ‡°",0,
955,VENUSPAKISTAN,منجهند جو سلام,2023-03-31 18:03:42+00:00,"Karachi, Pakistan",0,
956,kashkha49282169,شام جو سلام,2023-03-31 18:03:37+00:00,,0,
957,ISLAMWRITES0,گهور,2023-03-31 18:03:34+00:00,,0,
958,Fabiola42446170,موڪلن ڪرڻ,2023-03-31 18:03:01+00:00,,0,
959,RajaMehdiHassa6,سلامتي,2023-03-31 18:02:23+00:00,"Islamabad, Pakistan",0,
960,MJahang68423903,هلا,2023-03-31 18:02:12+00:00,,0,
961,Cobra5Khan,بونجور,2023-03-31 18:01:43+00:00,,0,
962,ClassySha1,ڪنيچي,2023-03-31 18:01:23+00:00,,0,
963,sagarsa41138088,ڪيوو,2023-03-31 18:01:02+00:00,,0,
964,nottaporter,مبارڪون!,2023-03-31 18:00:48+00:00,SouthwestPA USA ,0,
965,GcJR90U9Dr8MLt7,شلوم,2023-03-31 18:00:37+00:00,,0,
966,TensionNishta,طلب سبو,2023-03-31 18:00:11+00:00,Hostel,0,
967,JuryGmail,جان,2023-03-31 18:00:06+00:00,Bani Gala,0,
968,Cosmicbrigade,سپر,2023-03-31 17:59:27+00:00,,0,
969,afairerlife,واز اپ,2023-03-31 17:59:26+00:00,,0,
970,MianNoumanPPP,اي يار,2023-03-31 17:59:16+00:00,"Lahore, Pakistan",0,
971,NadeemAhmed768,الوشم,2023-03-31 17:59:12+00:00,"Sindh, Pakistan",0,
972,hishamzmalik,گ ڏينهن,2023-03-31 17:59:11+00:00,"London, England",0,
973,EuropeanZoe,ڪيئن هلي رهيو آهي,2023-03-31 17:59:07+00:00,,0,
974,Fakhar_Hussain_,تون ڪيئن آهين,2023-03-31 17:58:59+00:00,Sinjhoro,0,
975,irohansiddiqui,ڇا ٿي رهيو آهي,2023-03-31 17:58:53+00:00,Anywhere in Pakistan,0,
976,ArhamMemon9,هو نئون ڇا آهي,2023-03-31 17:58:34+00:00,"Oxford , UK",0,
977,ArshadSherazi4,سڀ ڪجھ ڪيئن آھي,2023-03-31 17:58:11+00:00,,0,
978,monika_ashraf9,گهڻي وقت کان نه مليا آهيون,2023-03-31 17:57:58+00:00,,0,
979,KarachiWalay_,اهو توهان کي ڏسي سٺو آهي,2023-03-31 17:57:57+00:00,,0,
980,choudarywaqaspp,اوھان سان ملي سٺو لڳو,2023-03-31 17:57:27+00:00,"Sindh, Pakistan",0,
981,NadeemAhmed768,توهان سان ملي خوشي ٿي,2023-03-31 17:57:23+00:00,"Sindh, Pakistan",0,
982,choudarywaqaspp,ايترو عرصو ڪيئن هئين,2023-03-31 17:57:13+00:00,"Sindh, Pakistan",0,
983,choudarywaqaspp,توهان ڇا پيا ڪيو,2023-03-31 17:56:06+00:00,"Sindh, Pakistan",0,
984,Chaudhry_60,ڇا ٿي رهيو آهي,2023-03-31 17:55:56+00:00,,0,
985,alio_junaid,توھانجو ڏينھن ڪيئن گذريو,2023-03-31 17:55:45+00:00,,0,
986,AyeshaSheikhp,توهان جي هي هفتي ڪيئن آهي,2023-03-31 17:55:42+00:00,,0,
987,DanishShahp,توهان جي هفتي جي ڏينهن ڪيئن آهي,2023-03-31 17:55:37+00:00,,0,
988,Idreeskhan9Khan,توهان جو خاندان ڪيئن آهي,2023-03-31 17:55:32+00:00,,0,
989,Nazishkhant,توهان جي نوڪري ڪيئن آهي,2023-03-31 17:55:25+00:00,,0,
990,MatinLodhit,اسڪول ڪيئن آهي,2023-03-31 17:55:21+00:00,,0,
991,Anabiakhant,موسم ڪيئن آهي,2023-03-31 17:55:14+00:00,,0,
992,Muhamma94727359,زندگي توهان جي علاج ڪندي آهي,2023-03-31 17:55:10+00:00,,0,
993,anikasleem,توهان جي صحت ڪيئن آهي,2023-03-31 17:54:52+00:00,,0,
994,mersadambalhro1,توهان جي محبت جي زندگي ڪيئن آهي,2023-03-31 17:54:41+00:00,"Dadu, Pakistan",0,
995,PappasRafiq,توهان جو پالتو جانور ڪيئن آهي,2023-03-31 17:54:23+00:00,,0,
996,DemocraticPPP,ڇا کائي ٿو,2023-03-31 17:54:19+00:00,"Karachi, Pakistan",0,
997,GaroweOnline,توهان جي ذهن تي ڇا آهي,2023-03-31 17:54:18+00:00,Somalia,0,
998,MSalmanGabol1,ايجنڊا تي ڇا آهي,2023-03-31 17:54:14+00:00,"Karachi, Pakistan",0,
999,MuhsinAfridi1,ٽيپ تي ڇا آهي,2023-03-31 17:54:13+00:00,"Peshawar, Pakistan",0,
1000,nakroyaaaar,ڇا لفظ آهي,2023-03-31 17:53:57+00:00,,0,
1001,abaryans123,اسڪوپ ڇا آهي,2023-03-31 17:53:56+00:00,"Karachi, Pakistan",0,
1002,Fareedjanip,ڇا معاملو آهي,2023-03-31 17:53:44+00:00,,0,
1003,DaniyalArain78,منصوبو ڇا آهي,2023-03-31 17:53:27+00:00,,0,
1004,NewsroomOdisha,ڪهاڻي ڇا آهي,2023-03-31 17:53:24+00:00,"Bhubaneshwar, India",0,
1005,go5pak,بز ڇا آهي,2023-03-31 17:53:21+00:00,Pakistan,0,
1006,Shirazlashario,پتلي ڇا آهي,2023-03-31 17:53:08+00:00,,0,
1007,SaifAQureshi,هپس ڇا آهي,2023-03-31 17:53:01+00:00,,0,
1008,SadafNiazip,توهان جو ڏينهن توهان جو علاج ڪيئن ڪري رهيو آهي,2023-03-31 17:52:58+00:00,,0,
1009,Areebafatimaip,ڇا توهان سٺو ڪم ڪري رهيا آهيو,2023-03-31 17:52:21+00:00,,0,
1010,Aizakhanip,ڇا تون ٺيڪ آهين,2023-03-31 17:52:00+00:00,,0,
1011,MR_faysu,ڇا توهان سٺو محسوس ڪري رهيا آهيو,2023-03-31 17:51:51+00:00,"Karachi, Pakistan",0,
1012,Waqasfarooqui11,ڇا توهان بهتر محسوس ڪري رهيا آهيو,2023-03-31 17:51:47+00:00,"Karachi, Pakistan",0,
1013,RajaMehdiHassa6,ڇا توهان تيار آهيو,2023-03-31 17:51:24+00:00,"Islamabad, Pakistan",0,
1014,WaqasFarooqui5,ڇا توهان پرجوش آهيو,2023-03-31 17:51:22+00:00,karachi sindh,0,
1015,EEF2610,ڇا توهان پمپ ڪيو ٿا,2023-03-31 17:51:07+00:00,Europa ðŸ‡ªðŸ‡º,0,
1016,leavesahilalone,ڇا توهان ٺڪيل آهيو,2023-03-31 17:50:53+00:00,"Seattle, WA | Karachi, PK",0,
1017,yasikhan857,ڇا توهان هائپ ڪيو آهي,2023-03-31 17:50:36+00:00,,0,
1018,Basit1516,ڇا توهان نفسياتي آهيو,2023-03-31 17:50:05+00:00,,0,
1019,Alizulfiqar78,ڇا توهان فائرنگ ڪئي آهي,2023-03-31 17:49:49+00:00,,0,
1020,syedmramis,ڇا توهان سڀ سيٽ آهيو,2023-03-31 17:49:07+00:00,"Karachi, Pakistan",0,
1021,pickooo,ڇا توهان تيار آهيو,2023-03-31 17:49:01+00:00,"New Delhi, India",0,
1022,SajKhan01273642,ڇا توهان ڪنهن شيء جي منتظر آهيو,2023-03-31 17:49:00+00:00,,0,
1023,AnastaciaMerr14,ڇا سڀ ڪجهه ٺيڪ آهي,2023-03-31 17:48:51+00:00,Lahore,0,
1024,antifaschiste,سڀ ڪجهه ٺيڪ آهي,2023-03-31 17:48:36+00:00,"Lahore, Pakistan",0,
1025,LovinIt100,ڇا سڀ ڪجهه ٺيڪ ٿي رهيو آهي,2023-03-31 17:48:16+00:00,Canada,0,
1026,hammadwaqui,ڇا سڀ ڪجهه منصوبي جي مطابق وڃي رهيو آهي,2023-03-31 17:47:53+00:00,"Bahawalpur,Pakistan",0,
1027,jundab_siddiqui,ڇا سڀ ڪجهه ڪنٽرول هيٺ آهي,2023-03-31 17:47:43+00:00,"Karachi, Pakistan",0,
1028,tinker_bell0,ڇا توهان جي زندگي ۾ ڪا نئين شيء آهي,2023-03-31 17:47:22+00:00,Pakistan,0,
1029,HumairIqbal1,ڇا هتي ڪجهه دلچسپ ٿي رهيو آهي,2023-03-31 17:47:20+00:00,Makli Near Post office ,0,
1030,AsadullahSPSF,ڇا توهان جو سٺو ڏينهن آهي,2023-03-31 17:47:19+00:00,Pakistan,0,
1031,TheKingOfPolit1,ڇا توهان کي سٺو هفتو آهي,2023-03-31 17:47:14+00:00,,0,
1032,AsadullahSPSF,ڇا توهان کي هفتي جو ڏينهن سٺو گذريو آهي,2023-03-31 17:47:12+00:00,Pakistan,0,
1033,MalikIdrees922,ڇا توهان تازو ڪجهه مزو ڪيو آهي,2023-03-31 17:45:45+00:00, Pakistan,0,
1034,Ballzheimers,ڇا توهان ڪنهن به موڪل تي آهيو,2023-03-31 17:45:37+00:00,,0,
1035,VENUSPAKISTAN,ڇا توهان تازو ئي سٺي فلمون ڏٺو آهي,2023-03-31 17:45:32+00:00,"Karachi, Pakistan",0,
1036,Vikrant58202425,ڇا توهان تازو ئي ڪجهه سٺا ڪتاب پڙهيا آهن؟,2023-03-31 17:45:31+00:00,"Dehradun, Uttarakhand",0,
1037,Fabiola42446170,ڇا توهان تازو ئي ڪنهن سٺي ريسٽورنٽ تي ويا آهيو,2023-03-31 17:45:26+00:00,,0,
1038,TradeTracksPak,ڇا توهان تازو ئي ڪنهن سٺي موسيقي کي ٻڌو آهي,2023-03-31 17:45:22+00:00,"Karachi, Pakistan",0,
1039,AhsanJoj,ڇا توهان هڪ سٺو ٽي وي کي تازو ئي ڏسي رهيا آهيو,2023-03-31 17:45:09+00:00,"(Lahore,Faisalabad) Pakistan",0,
1040,JamalNasir1086,ڇا توهان تازو ئي سٺي وڊيو رانديون کيڏيو آهي,2023-03-31 17:45:00+00:00,Space,0,
1041,sabasarfaraz6,ڇا توهان تازو ئي مشق ڪئي آهي,2023-03-31 17:44:30+00:00,,0,
1042,CrunchyMunchyX,ڇا توهان ڪجهه تازو ڪجهه سکيو آهي,2023-03-31 17:44:22+00:00,"Lahore, Pakistan",0,
1043,DivySaxena9,ڇا توهان تازو ئي دلچسپ ماڻهن سان ملاقات ڪئي آهي,2023-03-31 17:43:59+00:00,Lucknow,0,
1044,krishyazh,ڇا توهان تازو ئي ڪجهه وڏا فيصلا ڪيا آهن؟,2023-03-31 17:43:09+00:00,à®¤à®®à®¿à®´à®•à®®à¯,0,
1045,NadiaDuvall2,ڇا توهان تازو ئي مقصد حاصل ڪيو آهي,2023-03-31 17:43:08+00:00,Karachi ,0,
1046,NadiaDuvall2,ڇا توهان تازو ئي ڪنهن سنگ ميل جشن ڪيو آهي,2023-03-31 17:43:00+00:00,Karachi ,0,
1047,NadiaDuvall2,ڇا توهان تازو ئي تبديلين جو تجربو ڪيو آهي,2023-03-31 17:42:57+00:00,Karachi ,0,
1048,Farrukh97090458,ڇا توهان تازو ڪنهن چئلينجن کي قابو ڪيو آهي,2023-03-31 17:42:39+00:00,,0,
1049,SherySheehan16,ڇا توهان تازو خوش محسوس ڪيو آهي,2023-03-31 17:42:08+00:00,Lahore ,0,
1050,ChokhaniAnkit2,سالگره مبارڪ مبارڪ آهي هڪ شاندار ڏينهن پيار ۽ خوشي سان ڀريل آهي,2023-03-31 17:41:35+00:00,India,0,
1051,shepherd_aurea,توهان جي نئين نوڪري تي مبارڪون هجن توهان سڀني کي توهان جي ڪيريئر ۾ مبارڪون هجن,2023-03-31 17:41:32+00:00,Islamabad ,0,
1052,Lucycrew7,سالگره مبارڪ توهان جو پيار هر ڏينهن مضبوط ٿيڻ جاري رکي ٿو,2023-03-31 17:41:32+00:00,,0,
1053,cerebralsymphoy,توهان جي گريجوئيشن تي مبارڪون هجن توهان اهو ڪيو,2023-03-31 17:41:29+00:00,The Ether,0,
1054,Anabiakhant,توهان جي شادي جي ڏينهن لاء نيڪ تمنائون ٿي سگهي ٿو توهان جي محبت زندگي گذاري ٿي,2023-03-31 17:40:56+00:00,,0,
1055,Nazishkhant,مائرون ڏينهن مبارڪ توهان سڀني جي مهرباني,2023-03-31 17:40:53+00:00,,0,
1056,RacheleLobb6,خوش پيء ڏينهن مبارڪ توهان جي هڪ حيرت انگيز داد هجڻ جي مهرباني,2023-03-31 17:40:52+00:00,Karachi ,0,
1057,IbrahimSBajwa,جلد ئي توهان کي پيار ۽ شفا ڏيڻ وارن خيالن تي ٺيڪ ٿي وڃو,2023-03-31 17:40:51+00:00,"Islamabad, Pakistan",0,
1058,Idreeskhan9Khan,توهان جي نئين گهر تي مبارڪون هجن اهو پيار ۽ کلڻ سان ڀريل هجي,2023-03-31 17:40:50+00:00,,0,
1059,alio_junaid,خوش والٽنائن ڏينهن مبارڪ توهان کي تمام گهڻو پيار ۽ ڀاڪر موڪليندي,2023-03-31 17:40:46+00:00,,0,
1060,AyeshaSheikhp,خوشحال ايسٽ توهان جو ڏينهن خوشي ۽ نعمتن سان ڀريل هجي,2023-03-31 17:40:43+00:00,,0,
1061,DanishShahp,ميري ڪرسمس توهان کي هڪ شاندار موڪل جو ڏينهن مبارڪ هجي,2023-03-31 17:40:40+00:00,,0,
