User,Tweet,Time,Location,Label,Verdict,Sindhi
officialktnnews,جي يو آء سربراهه مولانا فضل الرحمان چيو آهي ته پاناما ليڪس پاڪستان کي ڪمزور ڪرڻ لاء استعمال ٿي رهيو آهي,2017-07-15 10:52:24+00:00,Karachi,1,True,GUI headlaid Mollah Ial Kalax says Piama Lex is used to weaken Pakistan
officialktnnews,سوات رسي واري لفٽ درياهه ڪري پئي جنهن سوار 6 ڄڻا ٻڏي ويا,2017-07-15 10:50:34+00:00,Karachi,1,True,Needard the teaching the defense of the light who turnsed 6 peoples
officialktnnews,لک ريال ادا ڪريو نه ته پاڪستان ايئر لائين هلڻ نه ڏينداسين سعودي عرب پي آء کان رهتون گهري چتاء ڏئي ڇڏيو,2017-07-15 10:49:09+00:00,Karachi,1,True,Will Ralid Ralse No Airline will not move the airline running from Saudi Arabia PI
officialktnnews,ڀان سيد آباد بجلي جا سڙيل ٽرانسفارمر تبديل نه ڪرڻ لوڊ شيڊنگ خلاف چوٿين ڏينهن به شهرين احتجاجي مظاهرو ڪيو,2017-07-15 10:46:44+00:00,Karachi,1,True,Tamador did not change the allegedly to change the aligned to change the Shamidar Shade
officialktnnews,ايم ڪيو ايم جي اڳوڻي اڳواڻ سليم شهزاد نئين پارٽي ٺاهڻ جو اعلان ڪيو آهي,2017-07-15 10:44:35+00:00,Karachi,1,True,MBM's former leaders declared to create a new party new party
officialktnnews,ريلوي واري وفاقي وزير سعد رفيق چيو آهي ته پاناما معاملي تي ڪا به توهين نه ڪئي آهي,2017-07-15 10:41:19+00:00,Karachi,1,True,The Rolid Federal Minister Minister minister said that the Posama has noted any of the
officialktnnews,خانواهڻ مائنر جا ڪپر ڪمزور هجڻ خلاف آبادگارن ٻين ڳوٺاڻن احتجاجي مظاهرو ڪيو,2017-07-15 10:39:49+00:00,Karachi,1,True,The cop of the shadows of the shadows remaining against the vulnerabilities other rural protests
officialktnnews,ڪراچي جي احتساب عدالت اڳوڻي ايڊيشنل ڊائريڪٽر ڪي ڊي اي خلاف گلستان جوهر چائنا ڪٽنگ ڪيس جي ٻڌڻي,2017-07-15 10:37:13+00:00,Karachi,1,True,Karachi to Karaha Court of Karachi The Paler-Director Agar Leadan Cutting Cutting Cutting Cash
officialktnnews,باڊهه بيواهه عورت ڌيء جي مبينا اغوا خلاف احتجاجي مظاهرو ڪيو,2017-07-15 10:35:05+00:00,Karachi,1,True,Bad waista woman demonstrate the protest of the daughter
officialktnnews,جيتوڻيڪ بالي ووڊ اسٽار ڪترينا ڪيف 16 جولاء تي 34 سالن جي ٿيندي پر سندس بيسٽ فرينڊ سلمان خان ان کان اڳ ئي سندس,2017-07-15 10:33:03+00:00,Karachi,1,True,Although Bollywood Star Katrin Kathana 34 years to July 34 years but his Bastefriend Khan Ham
officialktnnews,قومي اسيمبلي مخالف ڌر جي اڳواڻ خورشيد شاهه چيو آهي ته 2014 جمهوريت کي ڪنٽينر مان خطرو هو,2017-07-15 10:29:32+00:00,Karachi,1,True,The National Assembly Hand Decisability leadersiberness is visual Shah and was risk of demand
officialktnnews,ٺل قبرستان جي زمين تي بااثر جي مبينا قبضي خلاف ڳوٺاڻي گهر ڀاتين سميت احتجاج ڪيو,2017-07-15 07:20:59+00:00,Karachi,1,True,Protested to rural family members against the graveyard's land
officialktnnews,ڪوئيٽا ٽريفڪ وارڊرن کي چيڀاٽي مارڻ واري ڪيس عدالت ايم پي اي مجيد اچڪزئي جي ضمانت واري درخواست رد ڪري ڇڏي آهي,2017-07-15 07:18:04+00:00,Karachi,1,True,Koalavi Traffic Warder's Kill Kill Court has rejected MPA MPA Countering Request
officialktnnews,سنڌ سميت سڄي ملڪ برسات سبب مختلف واقعن حادثن 8 ڄڻا فوت ٿي وياڪيترائي ماڻهو زخمي ٿي پيا,2017-07-15 07:16:24+00:00,Karachi,1,True,In order to attain relation to small events guardians have injured
officialktnnews,غوثپور ويجهو نيو ٽوڙي بچاء بند تي ڪم ڪندڙ پورهيتن تي هٿياربندن فائرنگ ڪري ڪم بند ڪرائي ڇڏيو,2017-07-15 06:27:37+00:00,Karachi,1,True,The dynamic nearer the closest new tokens shut off the armored work on the work-off work
officialktnnews,دادومهانگائي خلاف سول سوسائٽي جي نمائندن احتجاجي مظاهرو ڪيو,2017-07-14 13:16:04+00:00,Karachi,1,True,Drake Civilus representation against Dipahmenia in Janjhangu with protesties protes
officialktnnews,دادو سرڪاري کاتن معذور ڪوٽا تي نوڪريون نه ملڻ خلاف معذورن احتجاجي مظاهرو ڪيو,2017-07-14 13:12:59+00:00,Karachi,1,True,Dadu officials do not disabled protesters against the official couples disabled coat
officialktnnews,خيرپور اينٽي ڪرپشن ٽيم پبلڪ هيلٿ ڊويزن ون انجينئر جي آفيس تي ڇاپو هڻي 2013 کان 2017 تائين جو رڪارڊ ضبط ڪيو,2017-07-14 13:05:56+00:00,Karachi,1,True,Zardy Corrun Teamer team seize the record of the Public Health Division to the office of the engineer
officialktnnews,وفاقي گهرو وزير چوڌري نثار نواز ليگ جي پارلياماني پارٽيء جي اجلاس شرڪت نه ڪرڻ ڪيترن ئي سوالن کي جنم ڏنو آهي,2017-07-14 12:45:33+00:00,Karachi,1,True,The federal city to joded the Mudrars A Liarry Judgherian Nazir Jazing Virathari Talentir
officialktnnews,شهدادپور ويجهو ٽائر برسٽ ٿيڻ سبب وين ڪلٽي ٿيڻ جي نتيجي 10 مسافر زخمي ٿي پياجن کي اسپتال داخل ڪرايو ويو آهي,2017-07-14 11:48:39+00:00,Karachi,1,True,The result of vancillabi crocodile is the result of Van Multi-Breast Burdown is injured by the windshirt
officialktnnews,پنجاب جي مختلف علائقن ڌار ڌار روڊ حادثن جي نتيجي 4 ڄڻا فوت ٿي ويا 3 ڄڻا زخمي ٿي پيا آهن,2017-07-14 11:42:25+00:00,Karachi,1,True,The different areas have genended 3d were increased 12 peoples
officialktnnews,قانون واري صوبائي وزير ضياء الحسن لنجار چيو آهي ته سنڌ اسيمبلي جي نيب بابت بل ڪا به اهڙي ڳالهه نه آهي,2017-07-14 11:32:50+00:00,Karachi,1,True,Live 5 to the asservoir also by speaks also nothings of narbas ceremators
officialktnnews,لاڙڪاڻي نوجوان پورهيت انصاف دايو کنڀي گم ڪرڻ خلاف سندس وارثن احتجاج ڪيو,2017-07-14 11:24:36+00:00,Karachi,1,True,Lumoi Youngston Wolves Fort Entate his hearently protests against missing the victim
officialktnnews,نوابشاهه مزدا موٽر سائيڪل وچ ٽڪر جي نتيجي نوجوان فوت ٿي ويو پوليس مزدا کي تحويل وٺي ڇڏيو آهي,2017-07-14 11:16:14+00:00,Karachi,1,True,Nawadhahausive Motorical Mid-Bike As the Aspect of the Middle Bike The Youngst Police has taken the cops Mazda
officialktnnews,جيڪب آباد شيعا قومي اتحاد پاران دهشتگردن کي آزاد ڪرڻ خلاف احتجاجي مظاهرو ڪيو ويو,2017-07-14 10:54:08+00:00,Karachi,1,True,Jacob Abd Redistributor with terrorists to freely cool
officialktnnews,سيٺارجا نوجوان ريل گاڏي مان ڪرڻ سبب فوت ٿي ويو جنهن جي سڃاڻپ خيرپور واسي طور ٿي آهي,2017-07-14 10:48:55+00:00,Karachi,1,True,Situja Youth died because of the rail vehicle whose identity Kharspur is waist
officialktnnews,پيپلزپارٽي اڳواڻ سعيد غني ايم ڪيو ايم جا ڌانڌلي وارا الزام رد ڪندي چيو آهي ايم ڪيو ايم جا ڌانڌلي وارا الزام به کل,2017-07-14 10:23:53+00:00,Karachi,1,True,PPPSPARIARDIEGARY SAVE GENERAL MONTH MONTH MONTH MONTH MONTH MUST COMMENDS MUM MUST BACT
officialktnnews,ناليواري قانوندان عاصمه جهانگير چيو آهي ته جي آء ٽي فيصلو عدالت رهڻ ڏنو وڃي,2017-07-14 10:17:32+00:00,Karachi,1,True,The Following Firmly lawsolate in order that JATION decision is to be given to the court
officialktnnews,نوشهري فيروز ڀريا پوليس پاران ڪوڙي مقابلي ماريل نوجوان شفيق سولنگي جي وارثن جوابدار گرفتار نه ٿيڻ خلاف احتجاجي,2017-07-14 10:13:47+00:00,Karachi,1,True,No. Aquerry Farma police conflicts with policing policing policing police
officialktnnews,حيدرآباد جي گدو اسپتال جي ملازمن جي بدلين خلاف نوابشاهه پيرا ميڊيڪل عملي احتجاجي مظاهرو ڪيو,2017-07-14 10:07:50+00:00,Karachi,1,True,Namestullada was brought protested against Hyderabad employment of Hynsacred employment of Hyderabad employment of Hyderabad
officialktnnews,ٺل ويجهو 10 سال اڳ اغوا ٿيل نينگري فضيلا سرڪي جي بازيابي لاء سندس وارثن شهرين احتجاج ڪيو,2017-07-14 09:58:50+00:00,Karachi,1,True,Scared at 10 years ago
officialktnnews,فيض گنج ڦر دوران مزاحمت تي زخمي ٿيل ميڊيڪل اسٽور مالڪ ممتاز چاڪراڻي جي وارثن پاران ڪيس داخل نه ڪرڻ تي اڪري,2017-07-14 09:55:22+00:00,Karachi,1,True,Wounded Medical Store Owners on Resetting Medicapar Owner Barcas of Promoted Fashion Chucks
officialktnnews,سنڌ پوليس وڏي پئماني تي بدليون مقرريون ڪيون ويون آهن,2017-07-14 09:48:05+00:00,Karachi,1,True,The policance of policemen is the exchange
officialktnnews,سنڌڙي گهر اندر پر اسرار نموني فوت ٿي ويل عورت جي وارثن سندس لاش رکي ڌرڻو هنيو,2017-07-14 09:42:04+00:00,Karachi,1,True,Buddha in the house but the mystery the woman's heir herbits his corpse of his corpse
officialktnnews,گهوٽڪي جي تعلقي اسپتال ڊاڪٽر ڊسپينسر جي مبينا غلط سبب ٻار فوت ٿي ويو وارثن ڊاڪٽرن خلاف احتجاج ڪيو,2017-07-14 07:25:21+00:00,Karachi,1,True,Ghottee's ordinary Hospion of Dr. Dispirnsion of Dr. Dispirnsion of Dr. Dispircrace Babies was protested against doctors against
officialktnnews,گورنر محمد زبير سنڌ نيب قانون جي خاتمي واري صوبائي اسيمبلي جي بل کي اعتراض لڳائي واپس ڪري ڇڏيو,2017-07-14 07:23:09+00:00,Karachi,1,True,Pre-Eve area of the end of the Developmental Provision of the Development
officialktnnews,تحريڪ انصاف سربراهه عمران خان چيو آهي ته وزيراعظم نوازشريف عهدي تي رهڻ جو اخلاقي جواز وڃائي ويٺوآهي,2017-07-14 07:20:34+00:00,Karachi,1,True,"Mo CA Crararian s mersani, who marred the mond about life then judic on the village?"
officialktnnews,نوابشاهه ڇوٽڪو شاخ جي آبادگارن پاڻي کوٽ خلاف احتجاجي مظاهرو ڪيو,2017-07-14 07:00:41+00:00,Karachi,1,True,The Joadrident Branch of the Branch of Branch Ratorship water to coat
officialktnnews,آرمي چيف جنرل قمر جاويد باجوا امن امان جي صورتحال جو جائزو وٺڻ لاء ڪوئٽا پهچي ويو آهي,2017-07-14 06:58:18+00:00,Karachi,1,True,Army chief General Kimazi Kiazah has reached the situation to review the situation of peace
officialktnnews,پاڪستان ڪرڪيٽ ٽيم جي ڪپتان سرفراز احمد جو چوڻ آهي ته ڪائونٽي ڪرڪيٽ کيڏڻ سندس وڏي خوائش هئي,2017-07-14 06:53:19+00:00,Karachi,1,True,Pakistan Kricker's Cricket Team is the Crickara Ahmed G Ahmed. Game to play the County Cricket was his biggest
officialktnnews,ورلڊ اليون جي پاڪستان واري دوري جي شيڊيول تبديلي ڪئي وئي آهي,2017-07-14 06:51:34+00:00,Karachi,1,True,The World's Pakistan's visitor has been modified
officialktnnews,فرانس جاري ٽور ڊي فرانس سائيڪل ريس جي 12هين مرحلي فرانس جي رومين بارڊٽ مقرره فاصلو سڀ کان پهرين طئه ڪري,2017-07-14 06:43:22+00:00,Karachi,1,True,France Continue Torra Baris set of France Race Race Frank Race set of France
officialktnnews,برطانوي شهزادي وليمز انگلينڊ جي وومن فٽبال ٽيم جو اوچتو دورو ڪري رانديگرياڻين سان فٽبال جي پريڪٽس ڪئي,2017-07-14 06:40:45+00:00,Karachi,1,True,British Princess Velamzes of England Victim Jumpty Visit Football team with football team
officialktnnews,سرڪاري دوري تي فرانس پهتل آمريڪي صدر ڊونلڊ ٽرمپ موسمياتي معاهدي بابت آمريڪي موقف تبديليء جو اشارو ڏئي ڇڏيو آهي,2017-07-14 06:35:20+00:00,Karachi,1,True,France on the official visitor continuous American president Donald Trump of American Donald Trump Contract has indicated
officialktnnews,جي آء ٽي جي حتمي رپورٽ سپريم ڪورٽ پيش ٿيڻ بعد پيدا ٿيل صورتحال کي منهن ڏيڻ لاء,2017-07-14 06:32:24+00:00,Karachi,1,True,GT's final report to face the situation after the Supreme Court
officialktnnews,جي آء ٽي جي حتمي رپورٽ سپريم ڪورٽ پيش ٿيڻ بعد پيدا ٿيل صورتحال کي منهن ڏيڻ لاء,2017-07-14 06:32:23+00:00,Karachi,1,True,GT's final report to face the situation after the Supreme Court
officialktnnews,پنجاب جي علائقي ڊيرا غازي خان پوليس ڳجهن ادارن جي ڪارروائي دهشتگردن جي ٻن سهولتڪارن کي گرفتار ڪيو ويو آهي,2017-07-14 06:28:10+00:00,Karachi,1,True,The area of Punjab Darry Khan Police Copy of the Police Coupership of Two Facilities Attracting the two facilities of terrorists
officialktnnews,موسميات کاتي سنڌ چئوماسي برساتن جو نئون سلسلو ٻيهر شروع ٿيڻ جي اڳڪٿي ڪري ڇڏي آهي موسميات کاتي چيو آهي ته,2017-07-14 06:24:49+00:00,Karachi,1,True,The New servers of the seasonal account Sindh has predicted to restart rainforest Rain of Rainway Rain
officialktnnews,آمريڪي سينيٽرن پينٽاگون کان آمريڪي فوجين پاران ڪيميائي هٿيارن جي تجربن جي نتيجن کان آگاهه ڪرڻ تفصيلن کي منظر,2017-07-14 06:23:05+00:00,Karachi,1,True,Americans to inform the findings of the chemical weapons of chemical weapon experimation by US troops
officialktnnews,آرمي چيف جنرل قمر جاويد باجوا سان ڪئناڊا جي هاء ڪمشنر ڪالڊ روڊ ملاقات ڪري,2017-07-13 14:09:30+00:00,Karachi,1,True,Army chief General Karamarian Hi Commissioner Hi Commissioner Hi Commissioner's High Commissioner's High Commissioner Road
officialktnnews,پي ٽي آء اڳواڻ شاهه محمود قريشي چيو آهي ته مخالف ڌر جون سموريون پارٽيون ان ڳالهه متفق آهن,2017-07-13 14:06:36+00:00,Karachi,1,True,PTI leader said Shah Mahmuna said all the parties all the parties agrees
officialktnnews,پي ٽي آء سربراهه عمران خان چيو آهي ته غلط فيصلن سان ادارا تباهه ٿي ويندا آهن ٻارن جي مستقبل سان کيڏيندڙ کي,2017-07-13 13:55:09+00:00,Karachi,1,True,PTI chief church is said that the incorrect decisions are destroyed by the future to the future
officialktnnews,موهن جو دڙو ويجهو دادو ڪئنال جي سونهري ريگيوليٽر وٽ وهجندي ٻڏي ويل 13ورهين جي نينگر شيراز ميمڻ جو لاش 24 ڪلاڪ,2017-07-13 13:49:04+00:00,Karachi,1,True,The bodies of the frozen drops of the faded dish of the faded canal cauliflower 13 years of shadowy regotes 24 hours
officialktnnews,تحريڪ انصاف جي ترجمان فواد چوڌري چيو آهي ته عمران خان مني ٽريل بابت سمورا ثبوت عدالت جمع ڪرائي ڇڏيا آهن,2017-07-13 13:45:05+00:00,Karachi,1,True,The Sugabara does the proly to make the evolution of Proper Quarterfry Sheks a commitmentant of court
officialktnnews,نوابشاهه پلاٽ جي معاملي تان حملي جوابدارگرفتار نه ٿيڻ خلاف ڳوٺاڻن احتجاجي مظاهرو ڪيو,2017-07-13 13:33:40+00:00,Karachi,1,True,The involuntary protests against the decent astronomizing attacks
officialktnnews,پنجاب جي قانون واري وزير راڻا ثناء الله چيو آهي ته پاناما ڪيس جي جاچ ڪندڙ جي آء ٽي گهٽ جن جي آء ٽي وڌيڪ هئي,2017-07-13 12:26:12+00:00,Karachi,1,True,At Prime Minister Referred Date Saw of the Punjab
officialktnnews,ڪراچي جي مختلف علائقن پوليس ڪارروائي ڪندي 5 ٽارگيٽ ڪلرز کي گرفتار ڪري ورتو آهي,2017-07-13 12:16:31+00:00,Karachi,1,True,Karachi has arrested 5 target clusies in the different areas of Karachi
officialktnnews,موري لڳ ٽرالر جي ٽڪر جي نتيجي واٽهڙو چيڀاٽجي فوت ٿي ويو ٽرالر ڊرائيور موقعي تان فرار ٿي,2017-07-13 11:49:29+00:00,Karachi,1,True,Mover's cluster of a trailer scattered the wet chest dies driver driver escapes from the opportunity
officialktnnews,ميهڙ قومي عوامي تحريڪ جي ڪارڪنن سنڌ نيب خاتمي ڪرپشن پاڻي جي کوٽ خلاف احتجاجي مظاهرو ڪيو,2017-07-13 10:09:32+00:00,Karachi,1,True,Jarwal national massas carross in the Gimil movement promise against the nitnamveral armical arm off against water
officialktnnews,پختون عوامي ملي پارٽي جي سربراهه محمود اچڪزئي وزيراعظم نواز شريف سان اتحاد برقرار رکڻ جو فيصلو ڪندي,2017-07-13 09:55:08+00:00,Karachi,1,True,The chief meeting of Public Austraue party decides to retain the verif for triplets Prime Minister
officialktnnews,اليڪشن ڪميشن پي ايس 144 تي ڪامياب ٿيل پيپلز پارٽي جي اميدوار سعيد غني جي ڪاميابي جو نوٽيفڪيشن روڪي ڇڏيو,2017-07-13 09:48:45+00:00,Karachi,1,True,ACTION SPACE COUPDED PPTS PPP 1444 candidate party candidate to Saha 144 Growed Notifications of Missage
officialktnnews,ڪڪڙ ويجهو کنڀي گم ڪيل صابر چانڊيو جي آزادي لاء سندس وارثن پاران لاڙڪاڻي احتجاج ڪيو ويو,2017-07-13 09:44:42+00:00,Karachi,1,True,The chicken were adjusted by the luxury to the freedom of the freedom
officialktnnews,ٽنڊي الهيار ويجهو آبادگارن پاڻي چوري جا ڪيس داخل ٿيڻ خلاف احتجاجي مظاهرو ڪيو,2017-07-13 09:40:52+00:00,Karachi,1,True,Tinethot attacks the proposition of traffickomesty cases of water stock of water
officialktnnews,بخشاپور ويجهو عورت مڙس جي مبينا تشدد کان تنگ ٿي بڊاڻي ٿاڻي پهتي پوليس کي تحفظ جي اپيل ڪئي,2017-07-13 09:36:53+00:00,Karachi,1,True,Forgively the female nearest woman's allegedly tightened by a man's alleged violence appeals to the police
officialktnnews,پاناما ليڪس جي جاچ ڪندڙ جي آء ٽي جي رپورٽ سامهون اچڻ بعد مخالف ڌر جون سرگرميون تيز ٿي ويون آهن,2017-07-13 08:34:03+00:00,Karachi,1,True,Panama Lex Checker's reporting opponent after the opposite side of the Energic Activity has faster
officialktnnews,وزيراعظم نوازشريف جي آء ٽي رپورٽ کي رد ڪري ڇڏيو وزيراعظم نوازشريف چيو آهي ته,2017-07-13 08:31:12+00:00,Karachi,1,True,RISDIM IdPT ISTIONSP-the English for Prime measure I would not have been prosuveily
officialktnnews,لاڙڪاڻي گذريل رات پوڄاپاٽ دوران رائيس ڪئنال ٻڏي ويل هندو نوجوان جو لاش ڏوڪري ڀرسان هٿ ڪيو ويو,2017-07-13 08:01:18+00:00,Karachi,1,True,The clumetise must the main wind Kakh Kowey C withdtop wild us wild
officialktnnews,پي ٽي آء اڳواڻ نعيم الحق چيو آهي ته نوازشريف بابت ڳڻتي جوڳا انڪشاف ٿي رهيا آهن,2017-07-13 07:40:59+00:00,Karachi,1,True,PTE leaders a leader alike that Christians concern concerns about the Jews
officialktnnews,وزيراعظم نواز شريف جي آف شور ڪمپني ڪيپيٽل ايف زيڊ اي جي چيئرمين طور مقرري وارو ليٽر سامهون اچي ويو آهي,2017-07-13 07:39:52+00:00,Karachi,1,True,Prime Minister Nawaz Sharf has arrived opposite of the Capital FZDA Chairman
officialktnnews,تحريڪ انصاف جي اڳواڻ بابر اعواڻ نئون وزير اعظم آڻڻ بدران نيون چونڊون ڪرائڻ جو مطالبو ڪندي چيو آهي ته,2017-07-13 07:36:38+00:00,Karachi,1,True,Firequeen to the movement of the Ship Muration
officialktnnews,وزيراعظم نواز شريف جي آف شور ڪمپني ڪيپيٽل ايف زيڊ اي جي چيئرمين طور مقرري وارو ليٽر سامهون اچي ويو آهي,2017-07-13 07:34:36+00:00,Karachi,1,True,Prime Minister Nawaz Sharf has arrived opposite of the Capital FZDA Chairman
officialktnnews,بلوچستان جي گادي واري شهر ڪوئيٽا هٿياربندن جي پوليس موبائل تي فائرنگ ايس پي قائدآباد سميت 4 پوليس اهلڪار شهيد,2017-07-13 07:28:30+00:00,Karachi,1,True,Balochistan city oil and police officers including 4 policeman soldiers on the police of firearms mobile
officialktnnews,نوابشاهه ڳوٺاڻن بااثر جي مبينا زيادتين خلاف احتجاجي مظاهرو ڪيو ڳوٺاڻن جو چوڻ آهي ته,2017-07-13 06:58:37+00:00,Karachi,1,True,Knowledge the protesticism of the Equivists of the Equivists of the Equivists said the countryside says
officialktnnews,پاڪستان ڪرڪيٽ بورڊ پاران نيئن سال لاء 35 ڪرڪيٽرز کي سينٽرل ڪانٽريٽ ڏئي ڇڏيو آهي,2017-07-13 06:39:35+00:00,Karachi,1,True,Has giving up to 35 Cricketers to 35 Cricketers for Pakistan Krickboard
officialktnnews,دولتپور ٻن ڏينهن کان بجلي بند هئڻ خلاف ڳوٺاڻن احتجاجي مظاهرو ڪري ڌرڻو هنيو,2017-07-13 06:35:30+00:00,Karachi,1,True,Wealthhopur with two days from two days by two days caused by the countryside of the rural protests
officialktnnews,تنگواڻي ويجهو صيفل شاخ کي 30 فوٽ گهارو پوڻ جي نتيجي 20 ايڪڙن تي بيٺل ساريالو فصل ٻڏي ويوآهي,2017-07-13 06:33:03+00:00,Karachi,1,True,A result of the nearest branch 30 feet of the surrounding a 30-foot-plated harder crop on the 20-fucking crop
officialktnnews,ڀان سيد آباد بجلي جا سڙيل ٽرانسفارمر تبديل نه ڪرڻ لوڊ شيڊنگ خلاف شهرين احتجاجي مظاهرو ڪري بک هڙتال ڪئي,2017-07-13 06:30:22+00:00,Karachi,1,True,TEMECEMS IN SERFERNING TRUE SCHOOLS CONTACT CITIZEN HAIR HAVE SCHOOL
officialktnnews,ڪراچي جي لياري واري علائقي قانون لاڳو ڪندڙ ادارن ڪارروائي ڪندي ٻن ڏوهارين کي گرفتار ڪري ورتو,2017-07-13 06:28:09+00:00,Karachi,1,True,Karachi and corres paratically taken with Khalidarpur law reference to determine the survera particue processing by Karachi order
officialktnnews,وزيراعظم نوازشريف جو وڏو پٽ حسين نواز خانگي اڏام ذريعي برطانيا روانو ٿي ويو آهي,2017-07-13 06:25:51+00:00,Karachi,1,True,The wave in the Prime Minister Joshu San J. The UK is left
officialktnnews,ملڪ جي مختلف علائقن برسات تباهي مچائي ڇڏي پنجاب ڪي پي بلوچستان برسات سبب ڪيترائي گهر ڊهي پٽ ٿي ويا آهن,2017-07-13 06:21:21+00:00,Karachi,1,True,Difles different areas of the countrysites Buhan Lawi Seem Lawi WeMased Draway Two days Later counescedi must be several home dedma much
officialktnnews,سينيئر سياستدان جاويد هاشمي شيخ رشيد کي درٻاري قرار ڏيندي چيو آهي ته فرار ٿيل مشرف هاڻي بادشاهه ٿي ڳالهيون ڪري,2017-07-12 12:02:22+00:00,Karachi,1,True,Senior politician political genius genius genius genius telling the Jashhai Shoy Shoe Shorb that the fragrant is now talking to the king
officialktnnews,پارليامينٽ جي پبلڪ اڪائونٽس ڪميٽي جو اجلاس خورشيد شاهه جي صدارت هيٺ اجلاس ٿيو آهي,2017-07-12 11:45:59+00:00,Karachi,1,True,The Public Accounts of Parliamentem Presets At Monday beforebay
officialktnnews,لاڙڪاڻي ڏيڍ مهينو اڳ پورهيت انصاف دايو کنڀي گم ڪرڻ خلاف سندس وارثن احتجاجي مظاهرو ڪيو,2017-07-12 11:03:50+00:00,Karachi,1,True,The word party has to protest the party to judgerated after the first thantin were the most progressing to the judiconized the assademan.
officialktnnews,سيٺارجا ويجهو نوجوان کي مبينا گهٽا ڏئي قتل ڪيو ويو سندس وارثن چيو ته نوجوان محبت علي کي ساهرن گهٽا ڏئي قتل ڪيو,2017-07-12 10:47:49+00:00,Karachi,1,True,Situja Close the teenager was allegedly killed the young men said that young love kills the solemn
officialktnnews,ايم ڪيو ايم پاڪستان سنڌ اسيمبلي جي سيٽ پي ايس 114 جي چونڊ نتيجن کي اليڪشن ڪميشن چيلينج ڪري ڇڏيو آهي,2017-07-12 09:46:36+00:00,Karachi,1,True,"The Ama Y Y, the selection setup have the electronic Commission to the selection setup build-elections of electricity results"
officialktnnews,جي يو آء سربراهه مولانافضل الرحمان چيو آهي ته پاناما معاملي کي هرو ڀرو جبل بڻايو ويو آهي,2017-07-12 09:42:54+00:00,Karachi,1,True,GUI heads are the Mollen Allergic said that Panama matter has been made
officialktnnews,پي ٽي آء اڳواڻ شفقت محمود اسد عمر چيو آهي ته وزيراعظم نوازشريف جي حڪومت ڪرڻ واري صلاحيت ختم ٿي چڪي آهي,2017-07-12 09:40:35+00:00,Karachi,1,True,The Phil Tan Ansar Ahmed Muadad Mujolenda engage is yes that prisoner had the government of Prime Minister
officialktnnews,اوٻاوڙي خانپورمهر ايس ايس پي گهوٽڪي مسعود بنگش جي بدلي خلاف جي يو آء جي سڏ تي شهر هڙتال ڪرڻ بعد احتجاجي,2017-07-12 09:28:41+00:00,Karachi,1,True,Oo-Khanampur SSP Ghottee's Ssk Ghottee to strike city
officialktnnews,ڊاڪٽر عيسي ليبارٽري پاران ڪي ٽي اين جي اسٽاف جي ڪيلشيم وٽامن ڊي جي مفت چڪاس ڪئي وئي,2017-07-12 09:22:42+00:00,Karachi,1,True,Free checked by KCNG staircam of Knn Staff Deminary by the doctor Jesus
officialktnnews,دادو کير ڏهي چانهه جي اگهن واڌ خلاف سياسي سماجي تنظيمن پاران احتجاجي مظاهرو ڪري ڌرڻو هنيو ويو,2017-07-12 09:18:20+00:00,Karachi,1,True,Dadu Sugarities demand a political organizations by the protunction of a teaptive Yoones of prosecuted tea
officialktnnews,ٺٽي تيز رفتار ڊمپر ڊيوٽي تي موجود پوليس اهلڪار کي چيڀاٽي ڇڏيو,2017-07-12 08:30:59+00:00,Karachi,1,True,Scratch the faster speed dumper kicked the police personnel
officialktnnews,پيپلزپارٽي جي چيئرمين بلاول ڀٽو زرداري چيو آهي ته پاڪستان جي هر نياڻي تعليم ڏياري ويندي,2017-07-12 08:25:46+00:00,Karachi,1,True,Chairman B Bassa Casheart Barfarmy Sashibir & Nairi's Nazir Designation will be shown
officialktnnews,سنڌ سرڪار رينجرز جي اختيارن جو مدو ختم ٿيڻ کان اڳ ئي رينجرز جي اختيارن 90 ڏينهن جي واڌ جي ڪري ڇڏي آهي,2017-07-12 07:32:37+00:00,Karachi,1,True,The Rangers Options of Advanced Rangers Credentials Expedition Extension Expired 90 Day Increase
officialktnnews,سنڌ سرڪار رينجرز جي اختيارن جو مدو ختم ٿيڻ کان اڳ ئي رينجرز جي اختيارن 90 ڏينهن جي واڌ جي ڪري ڇڏي آهي,2017-07-12 07:30:52+00:00,Karachi,1,True,The Rangers Options of Advanced Rangers Credentials Expedition Extension Expired 90 Day Increase
officialktnnews,وفاقي وزير خواجا سعد رفيق چيو آهي ته ريلوي منصوبن سان خطي واپار جو نظام بهتر بڻائڻ لاء ريلويز جي نظام کي بهتر,2017-07-12 07:15:46+00:00,Karachi,1,True,Federal Minister of Federal Minister of Federal Minister Challenges Sentaly
officialktnnews,پنجاب جي وڏي وزير شهباز شريف چيو آهي ته جي آء ٽي رپورٽ منظرعام تي اچڻ کان اڳ ئي تڪراري بڻجي چڪي آهي,2017-07-12 06:46:31+00:00,Karachi,1,True,The leaders of Punjab Janibhambhambaz Sharif Baz Sharif and J. The IT report has already become disputed
officialktnnews,ملڪ چئوماسي برساتن جو سلسلو جاري آهي پنجاب چئوماسي برساتن تباهي مچائي ڇڏي,2017-07-12 06:44:03+00:00,Karachi,1,True,Country's chains the Thing of Rainy Rainy Tippin 'Punjab to Beamad Randy Down
