User,Tweet,Time,Location,Label,Label_name
Mohsinaldreshak,What's the most interesting job you've ever had?,2023-03-31 19:10:22+00:00,,0,
RizviShehzadi2,What's your favorite type of fruit?,2023-03-31 19:10:15+00:00,,0,
inketweets,Do you have a favorite type of cookie or pastry?,2023-03-31 19:10:14+00:00,Absolutely Not ,0,
KashifMalim,What's your favorite way to exercise your mind?,2023-03-31 19:09:42+00:00,"Karachi, Pakistan",0,
Atif25791465,What's your favorite type of workout?,2023-03-31 19:09:30+00:00,,0,
Waseem030595,What's your favorite way to get around?,2023-03-31 19:09:30+00:00,khanpur mehar ,0,
syedmramis,Do you have a favorite artist or musician?,2023-03-31 19:09:08+00:00,"Karachi, Pakistan",0,
BiagNoman,What's the most interesting fact you know?,2023-03-31 19:09:02+00:00,,0,
MarySny19776922,Do you prefer sweet or savory foods?,2023-03-31 19:08:52+00:00,,0,
khanjunaidazam,What's your favorite thing to do when you're feeling down?,2023-03-31 19:08:44+00:00,"Karachi, Pakistan",0,
MuqaddasRz,What's your favorite type of cereal?,2023-03-31 19:08:31+00:00,Pakistan Garhi Habibullah-KPK,0,
AWajidkaleem,Do you have any favorite TV shows from your childhood?,2023-03-31 19:08:26+00:00,"Karachi, Pakistan",0,
kungbore_15,What's your favorite type of chocolate?,2023-03-31 19:07:49+00:00,,0,
VENUSPAKISTAN,What's your favorite type of cheeseburger?,2023-03-31 19:07:35+00:00,"Karachi, Pakistan",0,
TayyabSandrana,Do you have a favorite museum or art gallery?,2023-03-31 19:07:31+00:00,apna watn Kashmir ,0,
drmallickseeme1,What's your favorite type of sandwich?,2023-03-31 19:07:18+00:00,,0,
AWajidkaleem,Do you have a favorite type of beer or wine?,2023-03-31 19:07:07+00:00,"Karachi, Pakistan",0,
ALIMQM4,What's your favorite thing to do on a lazy day?,2023-03-31 19:06:36+00:00,Ù†Ø§Ù…Ø¹Ù„ÙˆÙ… ,0,
ALIMQM4,Do you have any favorite childhood stories or memories?,2023-03-31 19:06:36+00:00,Ù†Ø§Ù…Ø¹Ù„ÙˆÙ… ,0,
LaLaMuneer33,What's your favorite type of pizza?,2023-03-31 19:06:28+00:00,"Hyderabad, Pakistan",0,
seharnotzehar,What's your favorite type of soup or stew?,2023-03-31 19:06:27+00:00,"Rawalpindi, Pakistan",0,
minpin78,Do you have any favorite historical figures?,2023-03-31 19:06:22+00:00,UK,0,
zohaib_vighiopp,What's your favorite type of salad?,2023-03-31 19:06:03+00:00,"Hyderabad Sindh, Pakistan",0,
ammyprashar,What's your favorite type of seafood?,2023-03-31 19:05:43+00:00,India,0,
upendra46631504,"Lit - awesome, amazing",2023-03-31 19:05:25+00:00,"Uttar Pradesh, India",0,
ImranKunwer,Gucci - good or okay,2023-03-31 19:05:19+00:00,"Karachi, Pakistan",0,
ImranKunwer,Bae - a term of endearment for a significant other,2023-03-31 19:05:17+00:00,"Karachi, Pakistan",0,
Siddiquisaad_,Salty - bitter or upset,2023-03-31 19:04:55+00:00,"Karachi, Pakistan",0,
Siddiquisaad_,Thirsty - desperate or in need of attention,2023-03-31 19:04:55+00:00,"Karachi, Pakistan",0,
AliMahm28089430,Clutch - helpful or necessary,2023-03-31 19:04:54+00:00,,0,
ManiOsman561600,FOMO - fear of missing out,2023-03-31 19:04:52+00:00,,0,
MUsman68585278,YOLO - you only live once,2023-03-31 19:04:42+00:00,,0,
UsmanMa75024815,Lame - boring or uncool,2023-03-31 19:04:32+00:00,,0,
Osman9242339771,Squad - group of friends,2023-03-31 19:04:22+00:00,,0,
AsifKhokar16,Ghosted - ignored or avoided,2023-03-31 19:04:20+00:00,"Karachi, Pakistan",0,
syedmramis,Chill - relax or calm down,2023-03-31 19:04:04+00:00,"Karachi, Pakistan",0,
Muhamma21935064,Basic - unoriginal or predictable,2023-03-31 19:03:55+00:00,"Ù„Ø§ÛÙˆØ±, Ù¾Ø§Ú©Ø³ØªØ§Ù†",0,
TradeTracksPak,Savage - fierce or ruthless,2023-03-31 19:03:51+00:00,"Karachi, Pakistan",0,
hmzahid555,Snatched - looking good or on point,2023-03-31 19:03:49+00:00,,0,
Shafqat_Gul,Hella - very or a lot,2023-03-31 19:03:27+00:00,"Sunderland, England",0,
sat4eles,Lit AF - extremely awesome,2023-03-31 19:03:26+00:00,,0,
sonupari325,Fam - close friends or family,2023-03-31 19:03:09+00:00,,0,
zeeshan71679760,Slay - to do something very well or to look amazing,2023-03-31 19:02:55+00:00,,0,
PappasRafiq,Dope - cool or awesome,2023-03-31 19:02:21+00:00,,0,
ShehranSA,OG - original or the first,2023-03-31 19:01:21+00:00,,0,
muhibnawazmsd,GOAT - greatest of all time,2023-03-31 19:01:10+00:00,,0,
bkj_0,Flex - to show off or brag,2023-03-31 19:01:10+00:00,,0,
musama1991,Thicc - curvy or voluptuous,2023-03-31 19:01:09+00:00,Pakistan,0,
WJ6392,Sus - suspicious or shady,2023-03-31 19:01:07+00:00,"Punjab, Pakistan",0,
Siddiquisaad_,Woke - socially aware or conscious,2023-03-31 19:01:07+00:00,"Karachi, Pakistan",0,
Siddiquisaad_,Finesse - to do something smoothly or skillfully,2023-03-31 19:01:04+00:00,"Karachi, Pakistan",0,
Siddiquisaad_,Highkey - openly or obviously,2023-03-31 19:01:03+00:00,"Karachi, Pakistan",0,
Sameer90A,Lowkey - secretly or subtly,2023-03-31 19:00:52+00:00,,0,
engrjawadahmed,Lituation - a very exciting or amazing situation,2023-03-31 19:00:43+00:00,"Dubai, United Arab Emirates",0,
veronic_x,Swag - style or confidence,2023-03-31 19:00:26+00:00,,0,
AtifAliMandan,Turnt - excited or hyped up,2023-03-31 19:00:22+00:00,Pakistan,0,
Lucycrew7,Squad goals - a group of friends who are the ideal example of friendship,2023-03-31 19:00:19+00:00,,0,
Taimor123456,Guap - money,2023-03-31 18:59:52+00:00,Pakistan,0,
Aquarius957,No cap - not lying or telling the truth,2023-03-31 18:59:33+00:00,England,0,
TradeTracksPak,On fleek - looking perfect or flawless,2023-03-31 18:59:30+00:00,"Karachi, Pakistan",0,
PappasRafiq,Poppin' - happening or popular,2023-03-31 18:59:26+00:00,,0,
Anum25294545,TFW - that feeling when,2023-03-31 18:59:16+00:00,,0,
Anum25294545,FOMO - fear of missing out,2023-03-31 18:59:14+00:00,,0,
For_Dumbo,Hundo P - 100% or definitely,2023-03-31 18:58:15+00:00,PETITIONS âž¡ï¸ ,0,
ImSharar,Sus AF - very suspicious,2023-03-31 18:58:04+00:00,Nowhere,0,
VENUSPAKISTAN,Salty AF - very bitter or upset,2023-03-31 18:57:39+00:00,"Karachi, Pakistan",0,
arnacortazzo,Dank - very good or high quality,2023-03-31 18:57:35+00:00,United States,0,
SanaMuhammadal5,Lit AF - extremely awesome,2023-03-31 18:57:35+00:00,,0,
MTariqA94905274,Extra - over the top or excessive,2023-03-31 18:57:23+00:00,,0,
LaLaMuneer33,Clapback - a sharp comeback or response,2023-03-31 18:57:17+00:00,"Hyderabad, Pakistan",0,
GH92P,Bye Felicia - goodbye or get lost,2023-03-31 18:57:11+00:00,Pakistan,0,
shan33468322,Keep it 100 - be honest or real,2023-03-31 18:57:10+00:00,,0,
burraq444,Aight - alright or okay,2023-03-31 18:56:46+00:00,Pakistan,0,
raheelsufi,Bet - agreement or confirmation,2023-03-31 18:56:36+00:00,"Sialkot, Pakistan",0,
AtifAliMandan,Gucci - good or okay,2023-03-31 18:56:34+00:00,Pakistan,0,
AbidMari99,Dime - an attractive person,2023-03-31 18:56:12+00:00,"Khairpur, Pakistan",0,
PappasRafiq,Snack - a very attractive person,2023-03-31 18:55:50+00:00,,0,
raheelsufi,Ballin' - living luxuriously or extravagantly,2023-03-31 18:55:35+00:00,"Sialkot, Pakistan",0,
Anonimo88069159,Cheddar - money,2023-03-31 18:55:21+00:00,Pakistan,0,
Ahmadmotla,Swerve - to avoid or dodge,2023-03-31 18:55:20+00:00,Pakistan,0,
inketweets,Thirst trap - a photo or post meant to gain attention or validation,2023-03-31 18:55:20+00:00,Absolutely Not ,0,
Anum25294545,Wavy - cool or impressive,2023-03-31 18:55:01+00:00,,0,
Iambano786,Litmus test - a way to determine someone's true character or intentions,2023-03-31 18:54:47+00:00,,0,
Ahmadmotla,Throw shade - to insult or criticize indirectly,2023-03-31 18:54:40+00:00,Pakistan,0,
theheadlinepk,Basic AF - very unoriginal or predictable,2023-03-31 18:54:21+00:00,Pakistan,0,
tweetsbyIK,Ghost - to disappear or stop communicating with someone,2023-03-31 18:54:06+00:00,mumbai,0,
Anum25294545,The plug - someone who can provide access to something desirable,2023-03-31 18:53:46+00:00,,0,
PappasRafiq,Y'all - you all or everyone,2023-03-31 18:53:41+00:00,,0,
F123RTG,Mad - very or a lot,2023-03-31 18:53:31+00:00,Pakistan,0,
Exsc8,Keep it real - be honest or genuine,2023-03-31 18:53:22+00:00,,0,
dheet_hun_bhae,Haters gonna hate - people will always find something to criticize,2023-03-31 18:52:35+00:00,,0,
MuaviaHusnain4,Totes - totally or completely,2023-03-31 18:52:01+00:00,,0,
Naveed12392,Cray - crazy or insane,2023-03-31 18:51:46+00:00,"Lahore, Pakistan",0,
Mullazai74,Hella - very or a lot,2023-03-31 18:51:28+00:00,"Ù…ÙƒØ© Ø§Ù„Ù…ÙƒØ±Ù…Ø©, Ø§Ù„Ù…Ù…Ù„ÙƒØ© Ø§Ù„Ø¹Ø±Ø¨ÙŠØ© Ø§",0,
PappasRafiq,Lit AF - extremely awesome,2023-03-31 18:51:21+00:00,,0,
inareshkumbhani,Turnt up - excited or hyped up,2023-03-31 18:51:16+00:00,Veraval Gir Somnath ,0,
lynxlynx123,"I tried to start a hot air balloon business, but it never took off.",2023-03-31 18:51:09+00:00,,0,
suhas_g_k,"I'm not saying I'm indecisive, but I can't even choose a favorite color.",2023-03-31 18:50:53+00:00,,0,
zamrakkhan59,"I'm starting to think my phone is listening to me. Every time I mention a product, I get ads for it.",2023-03-31 18:50:05+00:00,,0,
MuaviaHusnain4,"I used to work at a calendar factory, but I got fired for taking a day off.",2023-03-31 18:50:01+00:00,,0,
For_Dumbo,"I'm not saying I'm a hypochondriac, but I have a Google Doc of my symptoms.",2023-03-31 18:49:54+00:00,PETITIONS âž¡ï¸ ,0,
Milkyway888888,I'm trying to write a book about anti-gravity. It's impossible to put down.,2023-03-31 18:49:40+00:00,Deutschland,0,
VENUSPAKISTAN,"I used to be a baker, but I couldn't make ends meet.",2023-03-31 18:49:21+00:00,"Karachi, Pakistan",0,
RaqKerby,"I'm not a morning person, but I'm not really a night owl either. I'm more of a permanently exhausted pigeon.",2023-03-31 18:49:10+00:00,United Kingdom,0,
awaismalik_1234,I'm convinced my dog is secretly a magician. It's always disappearing and reappearing with random objects.,2023-03-31 18:49:05+00:00,"Ù„Ø§ÛÙˆØ±, Ù¾Ø§Ú©Ø³ØªØ§Ù†",0,
ArbabImranKhan3,"I'm not arguing, I'm just passionately expressing my rightness.",2023-03-31 18:48:43+00:00,"Khyber Pakhtunkhwa, Pakistan",0,
JungleLawPak,I'm convinced my phone is addicted to me. It's always vibrating for my attention.,2023-03-31 18:48:39+00:00,,0,
AsifKhokar16,"I'm learning how to speak Italian, but it's pasta my bedtime.",2023-03-31 18:48:32+00:00,"Karachi, Pakistan",0,
mszai65,"I'm not saying I'm bad at directions, but I once got lost in my own neighborhood.",2023-03-31 18:48:28+00:00,,0,
Mujahidhassann,"I'm trying to organize a space-themed party, but it's really hard to planet.",2023-03-31 18:48:25+00:00,"Jamshoro,Pakistan",0,
PappasRafiq,I'm starting to think my car is psychic. It always knows when I'm running late.,2023-03-31 18:48:09+00:00,,0,
VENUSPAKISTAN,"I used to be a baker, but I kneaded a break.",2023-03-31 18:47:27+00:00,"Karachi, Pakistan",0,
MuaviaHusnain4,"I'm not saying I'm a genius, but I did once solve a Rubik's cube by taking off the stickers.",2023-03-31 18:47:26+00:00,,0,
the_newsmen,"I'm convinced my toaster is a transformer. Every time I make toast, it turns into a mini tanning bed.",2023-03-31 18:47:16+00:00,,0,
gailhunt5,"I'm not arguing, I'm just debating the degree of your wrongness.",2023-03-31 18:46:36+00:00,"Woking, South East",0,
0987asdf1,"I'm trying to organize a competition for the best puns, but the puns are really punpredictable.",2023-03-31 18:46:35+00:00,,0,
JungleLawPak,"I'm starting to think my watch is trying to kill me. Every time I look at it, it steals a second of my life.",2023-03-31 18:45:43+00:00,,0,
PappasRafiq,"I'm trying to organize a hide and seek competition, but it's really hard to find good players.",2023-03-31 18:45:35+00:00,,0,
vasudhadinesh2,"I'm learning how to speak Russian, but it's a Kremlin task.",2023-03-31 18:45:31+00:00,"Bengaluru, India",0,
CMpakistan1,I'm on a whiskey diet. I've lost three days already... again.,2023-03-31 18:45:26+00:00,"Lahore, Pakistan",0,
syedmramis,"I used to be a baker, but I couldn't make enough dough.",2023-03-31 18:45:11+00:00,"Karachi, Pakistan",0,
LindsjoLotta,I'm having amnesia and deja vu at the same time. I think I've forgotten this before.,2023-03-31 18:44:19+00:00,Skane,0,
suyogkhude,"I have a lot of jokes about unemployed people, but none of them work.",2023-03-31 18:43:56+00:00,,0,
LodhiBabar,"I'm not a photographer, but I can picture us together.",2023-03-31 18:43:27+00:00,Milky Way,0,
PappasRafiq,"I'm not saying I'm Batman, but have you ever seen me and Batman in the same room together?",2023-03-31 18:43:21+00:00,,0,
Mujeeb61956,I'm reading a book on the history of glue. I just can't seem to put it down.,2023-03-31 18:43:19+00:00,"Ajman, United Arab Emirates",0,
warsihammad,"I have a rare condition that causes me to hallucinate about desserts. I call it ""sugarcoating"".",2023-03-31 18:43:19+00:00,"Karachi, Pakistan",0,
Kingmak14941331,"I'm convinced my refrigerator is a transformer. Every time I go to bed, it turns into a snack bar.",2023-03-31 18:42:54+00:00,,0,
HerrButt,I'm a huge fan of wind turbines. They're just so aero-magnificent.,2023-03-31 18:42:35+00:00,Deutschland ðŸ‡©ðŸ‡ª,0,
ShakirFareed12,"I once had a job as a professional cricket player, but I got bowled over.",2023-03-31 18:42:23+00:00,,0,
saqibashf,I told my wife she was drawing her eyebrows too low. She looked surprised... yet again.,2023-03-31 18:41:18+00:00,"Ù„Ø§ÛÙˆØ±, Ù¾Ø§Ú©Ø³ØªØ§Ù†",0,
hindanawaz,"I'm really good at math. It's my second favorite subject, after procrastination.",2023-03-31 18:41:14+00:00,Jahiliyat,0,
Farhanyaminadv,"I'm trying to organize a hide and seek competition, but good players are really hard to find.",2023-03-31 18:41:13+00:00,,0,
HerrButt,"I used to be a baker, but I couldn't make enough bread to earn my crust.",2023-03-31 18:40:58+00:00,Deutschland ðŸ‡©ðŸ‡ª,0,
BenazirJatoi,I'm a big fan of whiteboards. They're incredibly re-markable.,2023-03-31 18:40:51+00:00,,0,
CAFFREY_USA,"I'm so bad at cooking, I can't even make ice.",2023-03-31 18:40:47+00:00,I'm the only #victim/#survivor,0,
PappasRafiq,I'm starting a new business selling landmines disguised as prayer mats. Prophets are going through the roof... again.,2023-03-31 18:40:11+00:00,,0,
EevaPaavilainen,I told my wife she was drawing her eyebrows too high. She looked surprised... for the third time.,2023-03-31 18:39:51+00:00,"Helsinki, Finland ",0,
TrimiziiiSyeda,I'm learning sign language. It's pretty handy.,2023-03-31 18:39:46+00:00,Pakistan,0,
TariqAh39361790,"I'm not arguing, I'm just explaining why I'm right... yet again.",2023-03-31 18:39:23+00:00,,0,
KshatriBhunesh,I'm reading a book about teleportation. It's bound to have some ups and downs.,2023-03-31 18:39:17+00:00,,0,
adsamejo12,I'm a terrible astronaut. I just can't seem to launch anything.,2023-03-31 18:38:36+00:00,"Islamabad, Pakistan",0,
blessedAyesha,"I used to be a baker, but I couldn't rise to the occasion.",2023-03-31 18:38:14+00:00,Karachi,0,
ali_9263,"I'm allergic to peanuts, but I think they're nuts.",2023-03-31 18:38:04+00:00,"Lahore, Pakistan",0,
Iris61207562,"I'm not arguing, I'm just explaining why I'm right... for the fourth time.",2023-03-31 18:38:02+00:00,,0,
FAiTh_Pakistan,I'm learning how to make a bomb from scratch. It's explosive.,2023-03-31 18:37:54+00:00,Pakistan,0,
VENUSPAKISTAN,I told my wife she was drawing her eyebrows too low. She looked surprised... once again.,2023-03-31 18:37:51+00:00,"Karachi, Pakistan",0,
TradeTracksPak,"I'm not saying I'm a superhero, but have you ever seen me and a superhero in the same room together?",2023-03-31 18:37:30+00:00,"Karachi, Pakistan",0,
Haris_Haneef,I'm starting to think the elevator industry is taking us all for a ride.,2023-03-31 18:37:21+00:00,,0,
AtifSid57389920,"I'm not a mathematician, but I can count on myself.",2023-03-31 18:37:18+00:00,"Lahore, Pakistan",0,
VOK_Hyderabad,I'm a big fan of bakeries. They're always raising the bar.,2023-03-31 18:37:07+00:00,,0,
VOK_Hyderabad,I'm reading a book on the history of glue. It's quite sticky.,2023-03-31 18:37:04+00:00,,0,
Aliza30453760,"I'm not arguing, I'm just explaining why I'm right... again and again.",2023-03-31 18:37:03+00:00,,0,
RanaAjm90575118,I'm convinced my cat is secretly a ninja. It's always pawing at things.,2023-03-31 18:36:56+00:00,,0,
kungbore_15,I'm learning how to speak Spanish,2023-03-31 18:36:43+00:00,,0,
UdayAditya2689,Why don't scientists trust atoms? Because they make up everything.,2023-03-31 18:36:43+00:00,Jeypore,0,
bashirnichari1,"I used to play in a band called ""The Prevention"". We were better than ""The Cure"".",2023-03-31 18:36:27+00:00,"Mastung Balochistan, Pakistan",0,
TrendsSindhi,I'm reading a book on anti-gravity. It's impossible to put down.,2023-03-31 18:36:20+00:00,"Sindh, Pakistan",0,
Ayazali_1,"I don't trust people who don't like dogs, but I trust dogs who don't like people.",2023-03-31 18:36:17+00:00,Dubai,0,
alirazavohra,"I'm not arguing, I'm just explaining why I'm right.",2023-03-31 18:36:03+00:00,Peshawar ðŸ‡µðŸ‡° ðŸ‘°â€â™€ï¸ðŸ¤µâ€â™‚ï¸,0,
angie_renati,"I have a photographic memory, but I always forget to put the lens cap back on.",2023-03-31 18:35:36+00:00,MÃ©xico,0,
Smrty_guy6249,Why was the math book sad? Because it had too many problems.,2023-03-31 18:35:36+00:00,India,0,
abstruse781,I told my wife she was shouting at the fridge. She said she needed to vent her anger.,2023-03-31 18:35:22+00:00,,0,
Khan_Arsalan1,"I have a fear of speed bumps, but I'm slowly getting over it.",2023-03-31 18:35:09+00:00,,0,
AliBhattiPPP,Why did the tomato turn red? Because it saw the salad dressing!,2023-03-31 18:35:07+00:00,Ù„Ø§Ú‘Ú©Ø§Ù†ÛØŒ Ù¾Ø§Ú©Ø³ØªØ§Ù†,0,
Aliza30453760,Did you hear about the Italian chef who died? He pasta way.,2023-03-31 18:35:03+00:00,,0,
0987asdf1,I'm on a whiskey diet. I've lost three days already.,2023-03-31 18:34:58+00:00,,0,
EhmadEmmar,"I have kleptomania, but when it gets bad, I take something for it.",2023-03-31 18:34:50+00:00,"Islamabad, Pakistan",0,
0987asdf1,"I used to be indecisive, but now I'm not sure.",2023-03-31 18:34:48+00:00,,0,
nohhsyed,I hate Russian dolls. They're so full of themselves.,2023-03-31 18:34:34+00:00,Tooty Dilon Mein,0,
FulkerMahalia,I just found out I'm colorblind. The diagnosis came out of the purple.,2023-03-31 18:34:00+00:00,,0,
VenP22,I'm a huge fan of whiteboards. They're re-markable.,2023-03-31 18:33:45+00:00,"Bharat,India",0,
Halima_Zia,I'm really good at sleeping. I can do it with my eyes closed.,2023-03-31 18:33:26+00:00,"Turbat, Quetta ",0,
Sina12626445,"I'm addicted to brake fluid, but I can stop anytime.",2023-03-31 18:33:17+00:00,,0,
Niazkheshgi,I once ate a dictionary. It gave me thesaurus throat I've ever had.,2023-03-31 18:33:13+00:00,Pakistan Nowshera,0,
Christi83813982,I told my wife she was drawing her eyebrows too high. She looked surprised.,2023-03-31 18:33:02+00:00,,0,
Waqar_Bhayo_786,"I've started investing in stocks: beef, chicken, and vegetable. One day I hope to be a bouillonaire.",2023-03-31 18:32:42+00:00,"Karachi, Pakistan",0,
MahammaddN,I'm writing a book on reverse psychology. Please don't buy it.,2023-03-31 18:32:31+00:00,,0,
warsihammad,"I used to be a baker, but I couldn't raise the dough.",2023-03-31 18:32:08+00:00,"Karachi, Pakistan",0,
RescueAlAqsa,Why don't seagulls fly by the bay? Because then they'd be bagels.,2023-03-31 18:32:03+00:00,"Karachi, Pakistan",0,
latestly,"My boss told me to have a good day, so I went home.",2023-03-31 18:32:00+00:00,"Mumbai, India",0,
Sina12626445,"I tried to start a hot air balloon business, but it never really took off.",2023-03-31 18:31:50+00:00,,0,
ammiedgr8,"I asked my North Korean friend how it was there, he said he couldn't complain.",2023-03-31 18:31:35+00:00,"Florida, USA",0,
shujatch,"I'm not lazy, I'm just conserving energy.",2023-03-31 18:31:17+00:00,Stockholm,0,
_Ankur_Anand,I told my wife she was drawing her eyebrows too low. She looked surprised.,2023-03-31 18:31:12+00:00,,0,
Shakirturi1,"I used to be a train driver, but I got sidetracked.",2023-03-31 18:31:09+00:00,,0,
irenetresp1701,"I'm not arguing, I'm just explaining why I'm right... again.",2023-03-31 18:31:07+00:00,,0,
KamranAliShaik,I'm starting a new business selling landmines disguised as prayer mats. Prophets are going through the roof!,2023-03-31 18:30:55+00:00,"Nawabshah, Pakistan",0,
MarketingJaidad,Why don't scientists trust atoms? Because they make up everything.,2023-03-31 18:30:52+00:00,"QUAID CITY,Gulshan E Iqbal KHI",0,
MarketingJaidad,"I used to have a job as a professional cricket player, but I kept getting caught in the web.",2023-03-31 18:30:51+00:00,"QUAID CITY,Gulshan E Iqbal KHI",0,
0987asdf1,"I've always wanted to be a baker, but I don't have the dough.",2023-03-31 18:29:56+00:00,,0,
SaviiRay,"I'm allergic to bees, but I still think they're the bee's knees.",2023-03-31 18:29:34+00:00,Bharat,0,
JalilMinhaj,"I used to be a baker, but I kneaded the dough.",2023-03-31 18:29:12+00:00,"karachi,Pakistan.",0,
thewarhead007,I'm so bad at cooking that my microwave goes on strike.,2023-03-31 18:28:56+00:00,,0,
SurajRai0889,I told my wife she was drawing her eyebrows too high. She looked surprised... again.,2023-03-31 18:28:25+00:00,Mumbai,0,
OElephants,I'm reading a book about teleportation. It's bound to get me somewhere.,2023-03-31 18:28:10+00:00,,0,
KhizerHayat07,"I used to play piano by ear, but now I use my hands.",2023-03-31 18:27:54+00:00,"Gilgit Baltistan, Pakistan",0,
MuzamilChang,I told my wife she was drawing her eyebrows too high. She looked surprised.,2023-03-31 18:27:50+00:00,"Karachi, Pakistan",0,
ItsBarnwalok,"I tried to start a hot air balloon business, but it never really took off.",2023-03-31 18:27:49+00:00,,0,
Rayna25165322,"I asked my North Korean friend how it was there, he said he couldn't complain.",2023-03-31 18:27:46+00:00,,0,
Aboutpakistan90,Did you hear about the kidnapping at the park? They woke up.,2023-03-31 18:27:39+00:00,Pakistan,0,
MuzamilChang,"I used to play in a band called ""The Prevention"". We were better than ""The Cure"".",2023-03-31 18:27:26+00:00,"Karachi, Pakistan",0,
TradeTracksPak,I'm reading a book on anti-gravity. It's impossible to put down.,2023-03-31 18:27:21+00:00,"Karachi, Pakistan",0,
CitysFElephants,Why don't scientists trust atoms? Because they make up everything.,2023-03-31 18:27:07+00:00,Namibia,0,
ropaal33,"I don't trust people who don't like dogs, but I trust dogs who don't like people.",2023-03-31 18:27:05+00:00,Madagascar,0,
fjone1,I told my wife she was drawing her eyebrows too low. She looked surprised.,2023-03-31 18:27:02+00:00,,0,
Kiyoko79147638,"Why do we tell actors to ""break a leg""? Because every play has a cast.",2023-03-31 18:26:31+00:00,,0,
kareemaliwajid,"My boss told me to have a good day, so I went home.",2023-03-31 18:26:20+00:00,"Lahore, Pakistan",0,
SalarAghaKhan,"I'm not arguing, I'm just explaining why I'm right.",2023-03-31 18:25:44+00:00,"Saint Petersburg, Russia",0,
mirzatouseef19,"I have a photographic memory, but I always forget to put the lens cap back on.",2023-03-31 18:24:59+00:00,,0,
mirzatouseef19,"I've started investing in stocks: beef, chicken, and vegetable. One day I hope to be a bouillonaire.",2023-03-31 18:24:55+00:00,,0,
KilmurryMyrl,I'm a huge fan of whiteboards. They're re-markable.,2023-03-31 18:24:53+00:00,,0,
mr_zaair_anjum,I'm on a whiskey diet. I've lost three days already.,2023-03-31 18:24:53+00:00,"Karachi, Pakistan",0,
MaryamMultani,Why was the math book sad? Because it had too many problems.,2023-03-31 18:24:53+00:00,,0,
GoldenBeverley,I told my wife she was shouting at the fridge. She said she needed to vent her anger.,2023-03-31 18:24:53+00:00,"Toronto, Canada",0,
peridotpatriot,"I have a fear of speed bumps, but I'm slowly getting over it.",2023-03-31 18:24:47+00:00,,0,
MuzamilChang,Oh my gosh!,2023-03-31 18:24:45+00:00,"Karachi, Pakistan",0,
DrZAQ11,No way!,2023-03-31 18:24:31+00:00,"Orlando, FL",0,
Afaq__Ahmad,Holy cow!,2023-03-31 18:24:17+00:00,ðŸ¤«,0,
carolca27483338,Wow!,2023-03-31 18:24:12+00:00,,0,
AhsanJoj,Shut the front door!,2023-03-31 18:23:54+00:00,"(Lahore,Faisalabad) Pakistan",0,
ZehriiiBaloch,Get outta here!,2023-03-31 18:23:53+00:00, Quetta larkana Karachi,0,
ChrisSand20,You're kidding me!,2023-03-31 18:23:28+00:00,Namibia,0,
saqi7777,Are you serious?,2023-03-31 18:23:24+00:00,,0,
ukwondering,I can't believe it!,2023-03-31 18:23:21+00:00,An insignificant rock in space,0,
AdnaanK88154723,This is amazing!,2023-03-31 18:22:55+00:00,,0,
iarifhameed,Oh my goodness!,2023-03-31 18:22:49+00:00,EARTH.,0,
apultikal,Stop it!,2023-03-31 18:22:01+00:00,,0,
mr_zaair_anjum,Shut up!,2023-03-31 18:21:49+00:00,"Karachi, Pakistan",0,
ChurchillJessia,You're joking!,2023-03-31 18:21:47+00:00,,0,
wahabAbdulpak,Oh boy!,2023-03-31 18:21:43+00:00,Pakistan ,0,
ejazkha73390557,I'm so excited!,2023-03-31 18:21:40+00:00,,0,
sikanderbizenjo,Unbelievable!,2023-03-31 18:21:33+00:00,"Karachi, Pakistan",0,
litmusab,That's incredible!,2023-03-31 18:21:26+00:00,"Karachi, Pakistan",0,
Uroojsayyami,You've gotta be kidding me!,2023-03-31 18:20:58+00:00,Islamabad,0,
For_Dumbo,No freakin' way!,2023-03-31 18:20:54+00:00,PETITIONS âž¡ï¸ ,0,
RanjeetsinghS03,Are you for real?,2023-03-31 18:20:33+00:00,Central India ðŸ‡®ðŸ‡³ ,0,
mano_khanb,Oh my word!,2023-03-31 18:20:20+00:00,,0,
ImHuzaifaJawaid,You're pulling my leg!,2023-03-31 18:20:09+00:00,Karachi ,0,
MAhsanRaza312,I can't even!,2023-03-31 18:20:07+00:00, Inshallah jannah,0,
qadeerakhtar,This is insane!,2023-03-31 18:20:03+00:00,,0,
Huza_if_a,You've blown my mind!,2023-03-31 18:19:46+00:00,Karachi,0,
VENUSPAKISTAN,Get the heck outta here!,2023-03-31 18:19:27+00:00,"Karachi, Pakistan",0,
singh_manish09,You're messing with me!,2023-03-31 18:19:21+00:00,"Patna, Bihar",0,
Praesensabsens,That's insane!,2023-03-31 18:19:12+00:00,The Netherlands,0,
BrendaWeese,I can't believe my eyes!,2023-03-31 18:19:02+00:00,"West Virginia, USA",0,
IlyasAmjad4,I'm freaking out!,2023-03-31 18:18:59+00:00,"Karachi, Pakistan",0,
justaadii,No possible way!,2023-03-31 18:18:50+00:00,Islamabad,0,
mr_zaair_anjum,This is unreal!,2023-03-31 18:18:44+00:00,"Karachi, Pakistan",0,
Anum25294545,You're messing with my head!,2023-03-31 18:18:22+00:00,,0,
pakviralseriess,Oh my gracious!,2023-03-31 18:18:14+00:00,Pakistan,0,
MuzamilChang,Oh wow!,2023-03-31 18:17:45+00:00,"Karachi, Pakistan",0,
