Title_Id,News,Title,Tweet,Label,User,Date,Fact Check,,,,,,,Assign,,
3,land allocation to Pak Army from Sindh Government for joint ventures,سنڌ حڪومت کان پاڪ فوج کي زمين جي منتقلي,"رپورٽن مطابق سنڌ ۽ فوج وچ ۾ ترقياتي منصوبن لاءِ زمين جي منتقلي جو معاهدو ٿيو. مڇي فارمنگ تعاون جو هڪ امڪاني علائقو آهي، جنهن ۾ مختلف ضلعن ۾ زمين جي نشاندهي ڪئي پئي وڃي.",TRUE ,kissan_pakistan,29-10-2045,Sindh govt ready to hand over state land to Pakistan Army for corporate farming,,,,,,,0,,
3,land allocation to Pak Army from Sindh Government for joint ventures,سنڌ حڪومت کان پاڪ فوج کي زمين جي منتقلي,"سنڌ حڪومت 43 هزار ايڪڙ زمين پاڪ فوج کي منتقل ڪندي. پاڪ فوج گڏيل منصوبن ذريعي فش فارمنگ سميت مختلف منصوبا شروع ڪندي، ان مقصد لاءِ خيرپور ۾ 28 هزار ايڪڙ کان وڌيڪ زمين ڏني ويندي، ڪيٽي بندر ۾ 11 هزار ايڪڙ، شاه بندر ۾ 3 هزار 400 ايڪڙ ۽ بدين ۾ هڪ هزار ايڪڙ زمين ڏيڻ جو اعلان ڪيو ويو آهي. خالي، ذريعن موجب.",TRUE ,kissan_pakistan,29-10-2046,Sindh govt ready to hand over state land to Pakistan Army for corporate farming,,,,,,,0,,
3,land allocation to Pak Army from Sindh Government for joint ventures,سنڌ حڪومت کان پاڪ فوج کي زمين جي منتقلي,"سنڌ حڪومت 43,000 ايڪڙ زمين پاڪستاني فوج کي ڏيڻ کان انڪار ڪري ڇڏيو، جنهن جو ارادو هو ته ڪيترن ئي منصوبن کي شروع ڪرڻ، جهڙوڪ فش فارمنگ، گڏيل ڪوششن ذريعي.",FALSE,sindhideshi,29-10-2047,Sindh govt ready to hand over state land to Pakistan Army for corporate farming,,,,,,,1,,
3,land allocation to Pak Army from Sindh Government for joint ventures,سنڌ حڪومت کان پاڪ فوج کي زمين جي منتقلي,"پاڪ فوج جي درخواست کي رد ڪندي، سنڌ حڪومت 43 هزار ايڪڙ زمين منتقل نه ڪرڻ جو فيصلو ڪيو، جيڪا مختلف منصوبن لاءِ مختص ڪئي وئي آهي، جنهن ۾ گڏيل منصوبن جهڙوڪ فش فارمنگ شامل آهن.",FALSE,deshinetwork,29-10-2048,Sindh govt ready to hand over state land to Pakistan Army for corporate farming,,,,,,,1,,
3,land allocation to Pak Army from Sindh Government for joint ventures,سنڌ حڪومت کان پاڪ فوج کي زمين جي منتقلي,"سنڌ جي اختيارين 43,000 ايڪڙ زمين پاڪستاني فوج کي ڪيترن ئي منصوبن لاءِ مختص ڪرڻ جي تجويز کي رد ڪري ڇڏيو، جنهن ۾ گڏيل مڇي فارمنگ جي شروعات شامل آهن.",FALSE,GA_sindh,29-10-2049,Sindh govt ready to hand over state land to Pakistan Army for corporate farming,,,,,,,1,,
3,land allocation to Pak Army from Sindh Government for joint ventures,سنڌ حڪومت کان پاڪ فوج کي زمين جي منتقلي,پاڪ فوج پاران پارٽنرشپ ذريعي فش فارمنگ جهڙن منصوبن جي منصوبن جي جواب ۾ سنڌ حڪومت 43 هزار ايڪڙ زمين منتقل ڪرڻ کان انڪار ڪري ڇڏيو.,FALSE,waqar344,29-10-2050,Sindh govt ready to hand over state land to Pakistan Army for corporate farming,,,,,,,1,,
3,land allocation to Pak Army from Sindh Government for joint ventures,سنڌ حڪومت کان پاڪ فوج کي زمين جي منتقلي,"سنڌ حڪومت پاڪستاني فوج جي مختلف منصوبن لاءِ 43,000 ايڪڙ زمين حاصل ڪرڻ جي آڇ کي رد ڪري ڇڏيو، جنهن ۾ گڏيل منصوبن جهڙوڪ مڇي فارمنگ شامل آهن.",FALSE,asadd,29-10-2051,Sindh govt ready to hand over state land to Pakistan Army for corporate farming,,,,,,,1,,
3,land allocation to Pak Army from Sindh Government for joint ventures,سنڌ حڪومت کان پاڪ فوج کي زمين جي منتقلي,"پاڪستان فوج جي تجويز کي رد ڪندي، سنڌ حڪومت مختلف منصوبن لاءِ گھرايل 43,000 ايڪڙ زمين منتقل نه ڪرڻ جو فيصلو ڪيو، جنهن ۾ مڇي فارمنگ سميت گڏيل ڪوششون شامل آهن.",FALSE,asadd,29-10-2052,Sindh govt ready to hand over state land to Pakistan Army for corporate farming,,,,,,,1,,
3,land allocation to Pak Army from Sindh Government for joint ventures,سنڌ حڪومت کان پاڪ فوج کي زمين جي منتقلي,"سنڌ انتظاميا پاڪستاني فوج جي 43 هزار ايڪڙ زمين جي درخواست کي رد ڪري ڇڏيو، جنهن جو مقصد ڪيترن ئي منصوبن لاءِ هو، جنهن ۾ فش فارمنگ جهڙن گڏيل منصوبن سميت.",FALSE,asadd,29-10-2053,Sindh govt ready to hand over state land to Pakistan Army for corporate farming,,,,,,,1,,
3,land allocation to Pak Army from Sindh Government for joint ventures,سنڌ حڪومت کان پاڪ فوج کي زمين جي منتقلي,"پاڪستان فوج جي درخواست رد ڪندي، سنڌ حڪومت مختلف ڪوششن لاءِ مختص ڪيل 43,000 ايڪڙ زمين منتقل ڪرڻ کان انڪار ڪري ڇڏيو، جنهن ۾ فش فارمنگ سميت گڏيل ڪوششون شامل آهن.",FALSE,sindhitvnetwork,29-10-2054,Sindh govt ready to hand over state land to Pakistan Army for corporate farming,,,,,,,1,,
3,land allocation to Pak Army from Sindh Government for joint ventures,سنڌ حڪومت کان پاڪ فوج کي زمين جي منتقلي,"خيبرپختونخواهه ۾ پشتو فلمن تي پابندي پختون قوم ۽ انهن جي ثقافتي ورثي سان وڏي ناانصافي آهي. هي ظالمانه قدم نه رڳو فنڪارانه اظهار کي دٻائي ٿو پر اسان جي سماج جي بنيادي ڍانچي کي به خطرو آهي. جيڪڏهن اسان اڄ خاموش رهياسين ته سڀاڻي ٻين علائقائي سئنيما جي دٻائڻ لاءِ رستو هموار ڪنداسين- سنڌي، پنجابي، بلوچ ۽ ان کان ٻاهر. جلد ئي، اسان جي ملڪ ۾ ڪو به تخليقي سئنيما باقي نه بڇندي . اچو ته گڏجي بيهون ۽ پنهنجي فني آزادي جي حق لاءِ وڙهون! # ثقافتي مزاحمت""",FALSE,newsdain,29-10-2055,Sindh govt ready to hand over state land to Pakistan Army for corporate farming,,,,,,,1,,
3,land allocation to Pak Army from Sindh Government for joint ventures,سنڌ حڪومت کان پاڪ فوج کي زمين جي منتقلي,"خيبرپختونخواهه ۾ پشتو فلمن تي پابندي اسان جي بنيادي آزادين جي سراسر خلاف ورزي آهي. پشتو سئنيما کي سينسر ڪرڻ سان، اختيارين نه رڳو فنڪارن کي خاموش ڪري رهيا آهن پر اهي اسان جي ثقافتي ورثي جو هڪ اهم حصو ختم ڪري رهيا آهن. جيڪڏهن اڄ پشتو سئنيما آهي ته سڀاڻي اها سنڌي، پنجابي ۽ بلوچ سئنيما ٿي سگهي ٿي. آخرڪار، اسان پاڻ کي هڪ سينما جي منظرنامي ۾ ڳولي سگهون ٿا جيڪو تخليقيت کان خالي آهي، جتي هر پيداوار صرف رياستي داستان جي حمايت ڪرڻ لاء موجود آهي. هي ثقافتي هم آهنگي ۽ آمرانه ڪنٽرول جي طرف هڪ ٻرندڙ سلپ آهي. اسان کي مزاحمت ڪرڻ گهرجي!",FALSE,sindhinew,29-10-2056,Sindh govt ready to hand over state land to Pakistan Army for corporate farming,,,,,,,1,,
3,land allocation to Pak Army from Sindh Government for joint ventures,سنڌ حڪومت کان پاڪ فوج کي زمين جي منتقلي,"سنڌ حڪومت پاڪستان فوج کي 43 هزار ايڪڙ زمين جي منتقلي جي مخالفت ڪئي، جنهن ان کي گڏيل منصوبن ذريعي فش فارمنگ جهڙن منصوبن لاءِ استعمال ڪرڻ جي تجويز ڏني هئي.",FALSE,sindhkissan,29-10-2055,Sindh govt ready to hand over state land to Pakistan Army for corporate farming,,,,,,,1,,
3,land allocation to Pak Army from Sindh Government for joint ventures,سنڌ حڪومت کان پاڪ فوج کي زمين جي منتقلي,"سنڌ حڪومت پاڪ فوج جي 43000 ايڪڙ زمين حاصل ڪرڻ جي درخواست رد ڪري ڇڏي جنهن ۾ مختلف منصوبن لاءِ 43 هزار ايڪڙ زمين حاصل ڪئي وئي، جنهن ۾ مڇي فارمنگ سميت گڏيل ڪوششون شامل آهن.",FALSE,sindhsiphai,29-10-2056,Sindh govt ready to hand over state land to Pakistan Army for corporate farming,,,,,,,1,,
4,Ban on Pashto Cinema,پشتو سئنيما تي پابندي,علي امين گنڊاپور خيبرپختونخواهه ۾ پشتو فلمن تي پابندي لڳائي ڇڏي آهي ته جيئن فحاشي ۽ دهشتگردي کي روڪي سگهجي.,FALSE,Qnews,3/7/2024,"The claim is false. No such decision has been taken, as of now.",,,,,,,1,,
4,Ban on Pashto Cinema,پشتو سئنيما تي پابندي,علي امين گنڊاپور خيبرپختونخواهه ۾ پشتو فلمن تي پابندي لڳائي ڇڏي آهي ته جيئن فحاشي ۽ دهشتگردي کي روڪي سگهجي.,FALSE,khalidkhanazad,3/7/2024,"The claim is false. No such decision has been taken, as of now.",,,,,,,1,,
4,Ban on Pashto Cinema,پشتو سئنيما تي پابندي,علي امين گنڊاپور خيبرپختونخواهه ۾ پشتو فلمن تي پابندي لڳائي ڇڏي آهي ته جيئن فحاشي ۽ دهشتگردي کي روڪي سگهجي.,FALSE,meraQ,3/7/2024,"The claim is false. No such decision has been taken, as of now.",,,,,,,1,,
4,Ban on Pashto Cinema,پشتو سئنيما تي پابندي,"”اها سراسر ظلم ۽ ڏاڍ آهي! خيبرپختونخواهه ۾ پشتو فلمن تي پابندي لڳائڻ جو فيصلو اسان جي بنيادي حقن جي صريح خلاف ورزي آهي، اهو قدم نه رڳو ثقافتي اظهار کي دٻائي ٿو پر اسان جي آزاديءَ جي جوهر کي به لتاڙي ٿو، پر پشتو سئنيما کي سينسر ڪرڻ آهي. اسان جي ماڻهن جي آواز کي خاموش ڪرڻ، اسان جي سڃاڻپ کي ختم ڪرڻ، ۽ هڪ تنگ نظري واري ايجنڊا کي پوري ڪميونٽي تي مسلط ڪرڻ لاء. #PashtoFilmBan #CulturalOppression""",FALSE,fazeelaaa,4/7/2024,"The claim is false. No such decision has been taken, as of now.",,,,,,,1,,
4,Ban on Pashto Cinema,پشتو سئنيما تي پابندي,"خيبرپختونخواهه ۾ پشتو فلمن تي پابندي ثقافتي نسل ڪشي کان گهٽ ناهي. اهو پشتون ثقافت ۽ سڃاڻپ تي هڪ حسابي حملو آهي، جيڪو اسان جي ورثي کي دٻائڻ جي ڪوشش ڪري ٿو ۽ جيڪو اسان بيان ڪري سگهون ٿا يا نه ٿا ڪري سگهون، انهن طرفان ترتيب ڏنل آهي. اهو صرف فلمن بابت ناهي؛ اهو طاقت، ڪنٽرول، ۽ اسان جي ثقافتي داستان جي منظم طريقي سان ختم ڪرڻ بابت آهي. اسان پنهنجي آواز کي خاموش ڪرڻ کان انڪار ڪريون ٿا. #Culturaloppression #NoToCensorship""",FALSE,shanzayyy,5/7/2024,"The claim is false. No such decision has been taken, as of now.",,,,,,,1,,
4,Ban on Pashto Cinema,پشتو سئنيما تي پابندي,"بزدلي جو ڪهڙو نه شرمناڪ مظاهرو! خيبرپختونخواهه ۾ اختيارين پشتو فلمن تي پابندي لڳائڻ جي ڪوشش ڪئي آهي ته جيئن حقيقي سماجي مسئلن کي حل ڪرڻ ۾ ناڪامي کان ڌيان هٽائڻ جي ڪوشش ڪئي وڃي. اها پابندي پشتو سئنيما کي قربانيءَ جو ٻڪرو بڻائڻ لاءِ هڪ افسوسناڪ عذر آهي، جيڪي هن پيدا نه ڪيا آهن. اسان جي چئلينجن جي بنيادي سببن کي منهن ڏيڻ بدران، اهي اختلاف کي خاموش ڪرڻ ۽ داستان کي ڪنٽرول ڪرڻ جو انتخاب ڪن ٿا. اسان کي بيوقوف نه ڪيو ويندو. #BlameGame #سينسرشپ""",FALSE,shanzayyy,6/7/2024,"The claim is false. No such decision has been taken, as of now.",,,,,,,1,,
4,Ban on Pashto Cinema,پشتو سئنيما تي پابندي,"خيبرپختونخواهه ۾ اقتدار سنڀاليندڙن کي شرم اچي! پشتو فلمن تي پابندي لڳائي انهن پنهنجا اصل رنگ پڌرا ڪري ڇڏيا آهن، اهي سينسرشپ ۽ ظلم جا. هي پابندي فحاشي يا دهشتگردي کي روڪڻ بابت ناهي. اهو اسان جي ماڻهن جي ذهنن ۽ دلين تي ڪنٽرول ڪرڻ بابت آهي. اها اختلاف کي دٻائڻ، ثقافتي سڃاڻپ کي ختم ڪرڻ ۽ آمريت جي گرفت کي مضبوط ڪرڻ جي خطرناڪ ڪوشش آهي. اسان خاموش ٿيڻ کان انڪار ڪريون ٿا. #FreedomUnderThreat #NoToCensorship""",FALSE,shUzma,7/7/2024,"The claim is false. No such decision has been taken, as of now.",,,,,,,1,,
4,,,"جاڳيو پشتون! پشتو فلمن تي پابندي اسان جي ثقافتي ورثي جي توهين، اسان جي سڃاڻپ جي توهين ۽ اسان جي وجود تي حملو آهي. اهو صرف سئنيما بابت ناهي؛ اهو اسان جي آواز، اسان جي داستان، ۽ اسان جي آزاديء سان اظهار ڪرڻ جو حق حاصل ڪرڻ بابت آهي. جيئن اسان جي ثقافت کي لتاڙيو پيو وڃي تيستائين بيٺا نه رهنداسين. اسان اٿنداسين، متحد ٿينداسين ۽ هن ثقافتي جبر خلاف پنهنجي وجود جي هر انچ سان وڙهنداسين. #ثقافتي مزاحمت #پشتون فخر""",FALSE,freeCinema,8/7/2024,"The claim is false. No such decision has been taken, as of now.",,,,,,,1,,
4,Ban on Pashto Cinema,پشتو سئنيما تي پابندي,علي امين گنڊاپور خيبرپختونخواهه ۾ پشتو فلمن تي پابندي لڳائي ڇڏي آهي ته جيئن فحاشي ۽ دهشتگردي کي روڪي سگهجي.,FALSE,jamaltarakai,3/7/2024,"The claim is false. No such decision has been taken, as of now.",,,,,,,1,,
4,Ban on Pashto Cinema,پشتو سئنيما تي پابندي,"خيبرپختونخواهه ۾ پشتو فلمن تي پابندي بابت ٻڌي افسوس ٿيو. اهڙو فيصلو غير منصفانه طور تي پوري ثقافتي ميڊيم کي نشانو بڻائي ٿو، ان جي شاهوڪار ورثي ۽ فني قدر کي نظر انداز ڪري ٿو. فلمن تي سماجي مسئلن جهڙوڪ جسم فروشي ۽ دهشتگردي جو الزام لڳائڻ گمراهي آهي. اچو ته سنسر شپ جو رستو اختيار ڪرڻ بدران ڳالهين ۽ مفاهمت کي فروغ ڏيون. #پشتوفلم بن""",FALSE,jamnawaz312,4/7/2024,"The claim is false. No such decision has been taken, as of now.",,,,,,,1,,
4,Ban on Pashto Cinema,پشتو سئنيما تي پابندي,"مظفر خان (پشاور ۾  پروڊيوسر). ”مون به اهڙيون خبرون ڏٺيون آهن، تنهنڪري مان اڄ صبح سئنيما پهتس ته معلوم ٿيو ته اتي اهڙي ڪا به ڳالهه ناهي [پشتو سئنيما تي پابندي] .",TRUE ,fcgeo,21-03-2024,"The claim is true. As no such decision has been taken, as of now.",,,,,,,0,,
5,Social Media ban,سوشل ميڊيا تي پابندي, ڊان نيوز کي ڏنل هڪ انٽرويو ۾ پاڪستان ٽيلي ڪميونيڪيشن اٿارٽي (پي ٽي اي) جي چيئرمين ميجر جنرل (ر) حفيظ الرحمان کان 17 فيبروري کان ايڪس تي پابندي بابت سوال ڪيو ويو رحمان جواب ڏنو ته سوشل ميڊيا فورمز کي بند ڪرڻ جي هدايت هميشه وزارت ڪندي آهي.,FALSE,asadd,20-03-2024,The law and court judgements clarify that the PTA alone is legally authorised to block or remove access to any information online.,,,,,,,1,,
5,Social Media ban,سوشل ميڊيا تي پابندي,"19 مارچ تي ڊان نيوز سان هڪ انٽرويو دوران، ميجر جنرل (ر) حفيظ الرحمان، جيڪو پاڪستان ٽيلي ڪميونيڪيشن اٿارٽي (پي ٽي اي) جي چيئرمين طور ڪم ڪري ٿو، کان 17 فيبروري کان ايڪس تي پابندي بابت پڇيو ويو.",FALSE,Qnews,20-03-2024,The law and court judgements clarify that the PTA alone is legally authorised to block or remove access to any information online.,,,,,,,1,,
5,Social Media ban,سوشل ميڊيا تي پابندي,"رحمان سوشل ميڊيا پليٽ فارم ايڪس جي بندش بابت سوالن کي خطاب ڪيو، جنهن تي 17 فيبروري کان پابندي لڳائي وئي هئي.",FALSE,sindhnews,20-03-2024,The law and court judgements clarify that the PTA alone is legally authorised to block or remove access to any information online.,,,,,,,1,,
5,Social Media ban,سوشل ميڊيا تي پابندي,پاڪستان ٽيلي ڪميونيڪيشن اٿارٽي (پي ٽي اي) جي چيئرمين ميجر جنرل (ر) حفيظ الرحمان 17 فيبروري کان پابندي مڙهيل ايڪس جي بند ڪرڻ بابت پڇا ڳاڇا جو جواب ڏنو.,FALSE,socialnewssindhi,20-03-2024,The law and court judgements clarify that the PTA alone is legally authorised to block or remove access to any information online.,,,,,,,1,,
5,Social Media ban,سوشل ميڊيا تي پابندي,"ميجر جنرل (ر) حفيظ الرحمان، جيڪو پاڪستان ٽيلي ڪميونيڪيشن اٿارٽي (پي ٽي اي) جي چيئرمين جي عهدي تي آهي، کان 17 فيبروري کان شروع ٿيندڙ ايڪس جي پابندي بابت پڇا ڳاڇا ڪئي وئي.",FALSE,waleed33,20-03-2024,The law and court judgements clarify that the PTA alone is legally authorised to block or remove access to any information online.,,,,,,,1,,
5,Social Media ban,سوشل ميڊيا تي پابندي,رحمان 19 مارچ تي ڊان نيوز سان هڪ انٽرويو ۾ واضح ڪيو ته سوشل ميڊيا پليٽ فارمز جي بندش بابت فيصلا عام طور تي گهرو وزارت جي اختيار ۾ هوندا آهن.,FALSE,j_al22,20-03-2024,The law and court judgements clarify that the PTA alone is legally authorised to block or remove access to any information online.,,,,,,,1,,
5,Social Media ban,سوشل ميڊيا تي پابندي,19 مارچ تي ڊان نيوز کي ڏنل انٽرويو ۾ ميجر جنرل (ر) حفيظ الرحمان جو چوڻ هو ته ايڪس سميت سوشل ميڊيا فورمز جي بندش مسلسل گهرو وزارت جي دائري ۾ رهي آهي.,FALSE,asad_22,20-03-2024,The law and court judgements clarify that the PTA alone is legally authorised to block or remove access to any information online.,,,,,,,1,,
5,Social Media ban,سوشل ميڊيا تي پابندي,پاڪستان ٽيلي ڪميونيڪيشن اٿارٽي (پي ٽي اي) جي چيئرمين ميجر جنرل (ر) حفيظ الرحمان 19 مارچ تي ڊان نيوز کي ڏنل انٽرويو دوران زور ڀريو ته گهرو وزارت جي ذميواري آهي ته سوشل ميڊيا پليٽ فارم ايڪس بند ڪرڻ جي هدايت ڪئي وڃي.,FALSE,irshadulhaque,20-03-2024,The law and court judgements clarify that the PTA alone is legally authorised to block or remove access to any information online.,,,,,,,1,,
5,Social Media ban,سوشل ميڊيا تي پابندي,"پاڪستان ٽيلي ڪميونيڪيشن اٿارٽي (پي ٽي اي) جي سربراهه ميجر جنرل (ر) حفيظ الرحمان موجب، ايڪس وانگر سوشل ميڊيا پليٽ فارمز جي بندش بابت فيصلا هميشه گهرو وزارت طرفان جاري ڪيا ويندا آهن.",FALSE,newsSindh,20-03-2024,The law and court judgements clarify that the PTA alone is legally authorised to block or remove access to any information online.,,,,,,,1,,
5,Social Media ban,سوشل ميڊيا تي پابندي,19 مارچ تي ڊان نيوز کي ڏنل هڪ انٽرويو ۾ رحمان ان ڳالهه تي زور ڏنو ته گهرو وزارت مسلسل ان اداري جي ذميواري آهي جيڪا ايڪس وانگر سوشل ميڊيا فورمز جي بندش بابت هدايتون جاري ڪري ٿي.,FALSE,wahsad,20-03-2024,The law and court judgements clarify that the PTA alone is legally authorised to block or remove access to any information online.,,,,,,,1,,
5,Social Media ban,سوشل ميڊيا تي پابندي,"ايڪس سميت سوشل ميڊيا پليٽ فارمز کي بند ڪرڻ جو حڪم ڏيڻ جي ذميواري گهرو وزارت تي آهي، جيئن پاڪستان ٽيلي ڪميونيڪيشن اٿارٽي (پي ٽي اي) جي چيئرمين ميجر جنرل (ر) حفيظ الرحمان مارچ تي ڊان نيوز کي هڪ انٽرويو دوران ورجايو.",FALSE,dilipkukrani,20-03-2024,The law and court judgements clarify that the PTA alone is legally authorised to block or remove access to any information online.,,,,,,,1,,
5,Social Media ban,سوشل ميڊيا تي پابندي,"پاڪستان ٽيلي ڪميونيڪيشن اٿارٽي (پي ٽي اي) جي چيئرمين ميجر جنرل (ر) حفيظ الرحمان دعويٰ ڪئي آهي ته ”سوشل ميڊيا فورمز کي بند ڪرڻ جي هدايت هميشه وزارت ڪندي آهي. جيڪو پاڪستان جي سائبر ڪرائم قانون جي سيڪشن 37 جي خلاف آهي، اليڪٽرانڪ ڏوهن جي روڪٿام جو ايڪٽ (PECA) 2016، واضح طور تي ٻڌائي ٿو ته صرف PTA کي  ”هٽائڻ يا بلاڪ ڪرڻ يا هدايتون جاري ڪرڻ جو اختيار آهي ڪنهن به انفارميشن سسٽم ذريعي اچڻ واري معلومات تائين رسائي کي  جيڪڏھن اھو ضروري سمجھي ته اسلام جي عظمت يا پاڪستان جي سلامتي يا دفاع جي مفاد ۾.",TRUE ,dilipkukrani,20-03-2024,The law and court judgements clarify that the PTA alone is legally authorised to block or remove access to any information online.,,,,,,,0,,
5,Social Media ban,سوشل ميڊيا تي پابندي,"پاڪستان ٽيلي ڪام اٿارٽي (پي ٽي اي) جي چيئرمين ميجر جنرل (ر) حفيظ الرحمان جو چوڻ آهي ته گهرو وزارت سوشل ميڊيا فورم بند ڪرڻ جو حڪم ڏئي ٿي. بهرحال، هي پي اي سي اي جي سيڪشن 37 (پريونشن آف اليڪٽرانڪ ڪرائمز ايڪٽ) 2016 جي تضاد آهي.",TRUE ,fahmidahyousfi,20-03-2024,The law and court judgements clarify that the PTA alone is legally authorised to block or remove access to any information online.,,,,,,,0,,
5,Social Media ban,سوشل ميڊيا تي پابندي,"پي ٽي اي جي سربراهه رحمان دعويٰ ڪئي آهي ته گهرو وزارت سوشل ميڊيا بلاڪنگ کي ڪنٽرول ڪري ٿي، پر پي اي سي اي (2016) مخصوص حالتن ۾ اهڙن ڪمن جو واحد اختيار پي ٽي اي کي ڏئي ٿو.",TRUE ,fahmidahyousfi,20-03-2024,The law and court judgements clarify that the PTA alone is legally authorised to block or remove access to any information online.,,,,,,,0,,
5,Social Media ban,سوشل ميڊيا تي پابندي,"جڏهن ته ميجر جنرل رحمان (پي ٽي اي) جو چوڻ آهي ته گهرو وزارت سوشل ميڊيا تي پابندي لڳائيندي، پي اي سي اي (2016) پاڻ پي ٽي اي کي اختيار ڏئي ٿو ته اهي فيصلا ڪري.",TRUE ,fahmidahyousfi,20-03-2024,The law and court judgements clarify that the PTA alone is legally authorised to block or remove access to any information online.,,,,,,,0,,
5,Social Media ban,سوشل ميڊيا تي پابندي,"پاڪستان ۾ سوشل ميڊيا بلاڪنگ، پي ٽي اي چيئرمين رحمان جي مطابق، گهرو وزارت جي اڳواڻي ۾ آهي. تنهن هوندي، PECA (2016) ٻي صورت ۾ حڪم ڏئي ٿو، اهو اختيار صرف PTA وٽ آهي.",TRUE ,fahmidahyousfi,20-03-2024,The law and court judgements clarify that the PTA alone is legally authorised to block or remove access to any information online.,,,,,,,0,,
5,Social Media ban,سوشل ميڊيا تي پابندي,سوشل ميڊيا تي پابندي جي گهرو وزارت جي حڪمن تي عمل ڪرڻ جي PTA جي دعويٰ ۽ PECA جي (2016) جي شقن جي وچ ۾ هڪ امڪاني تڪرار پيدا ٿئي ٿو جيڪو PTA کي اهڙن عملن لاءِ آزاد اختيار ڏئي ٿو.,TRUE ,fahmidahyousfi,20-03-2024,The law and court judgements clarify that the PTA alone is legally authorised to block or remove access to any information online.,,,,,,,0,,
5,Social Media ban,سوشل ميڊيا تي پابندي,"  رحمان (PTA) سوشل ميڊيا جي بندش ۾ گهرو وزارت جي ڪردار کي اجاگر ڪري ٿو، پر PECA (2016) ان جي مخالفت ڪري ٿو، خاص حالتن ۾ PTA کي واحد ذميواري تفويض ڪري ٿو.",TRUE ,fahmidahyousfi,20-03-2024,The law and court judgements clarify that the PTA alone is legally authorised to block or remove access to any information online.,,,,,,,0,,
5,Social Media ban,سوشل ميڊيا تي پابندي,"پاڪستان ۾ سوشل ميڊيا تي پابندي جي قانونيت تي سوال اٿاريا ويا آهن. جڏهن ته رحمان (PTA) گهرو وزارت جي اڳواڻي جي پيروي ڪرڻ جو مشورو ڏئي ٿو، PECA (2016) PTA کي آزاد فيصلو سازي اختيار ڏئي ٿو.",TRUE ,EngrShahid_,20-03-2024,The law and court judgements clarify that the PTA alone is legally authorised to block or remove access to any information online.,,,,,,,0,,
5,Social Media ban,سوشل ميڊيا تي پابندي,"سخت معيار پاڪستان ۾ سوشل ميڊيا بلاڪ ڪرڻ تي ضابطو رکي ٿو، جيئن PECA (2016) ۾ بيان ڪيو ويو آهي. اهي معيار، نه ته گهرو وزارت جي هدايتن (رحمان جي مطابق)، پي ٽي اي جي فيصلن جي رهنمائي ڪرڻ گهرجي.",TRUE ,fahmidahyousfi,20-03-2024,The law and court judgements clarify that the PTA alone is legally authorised to block or remove access to any information online.,,,,,,,0,,
5,Social Media ban,سوشل ميڊيا تي پابندي,"پاڪستان ۾ سوشل ميڊيا تي پابندي جي حوالي سان شفافيت جو فقدان آهي. پي اي سي اي (2016) اهڙن ڪمن لاءِ پي ٽي اي کي بااختيار بڻائي ٿو، ان جي باوجود رحمان (پي ٽي اي) گهرو وزارت تي انحصار کي ظاهر ڪري ٿو.",TRUE ,fahmidahyousfi,20-03-2024,The law and court judgements clarify that the PTA alone is legally authorised to block or remove access to any information online.,,,,,,,0,,
6,How much will the new MNAs get paid,نون ايم اين ايز کي ڪيتري پگهار ملندي,"قومي اسيمبلي جي نون ميمبرن کي مختلف قسم جا فائدا ۽ الائونس ملندا، جن ۾ روزاني TAD، ڪنوينس الائونس، اسپيشل الائونس، ۽ وڌيڪ شامل آهن. # قومي اسيمبلي # فائدا",TRUE ,fahmidahyousfi,3/12/2024,"Each MNA in the lower house is eligible to earn over Rs188,000 per month, which includes a basic salary and perks, confirms the national assembly.",,,,,,,0,,
6,How much will the new MNAs get paid,نون ايم اين ايز کي ڪيتري پگهار ملندي,نون چونڊيل قومي اسيمبلي ميمبرن جي پگهارن ۾ هڪ لک 50 هزار رپيا ماهوار بنيادي تنخواه سميت مختلف اضافي الائونس شامل آهن. #تنخواه #قومي اسيمبلي,TRUE ,fahmidahyousfi,3/12/2024,"Each MNA in the lower house is eligible to earn over Rs188,000 per month, which includes a basic salary and perks, confirms the national assembly.",,,,,,,0,,
6,How much will the new MNAs get paid,نون ايم اين ايز کي ڪيتري پگهار ملندي,"قومي اسيمبلي جي ميمبرن لاءِ سفري الائونس فضائي ۽ زميني سفر تائين وڌايو ويو، هوائي سفر لاءِ 150 رپيا في ڪلوميٽر ۽ زميني سفر لاءِ 10 رپيا في ڪلوميٽر. #سفر الائونسز #قومي اسيمبلي",TRUE ,fahmidahyousfi,3/12/2024,"Each MNA in the lower house is eligible to earn over Rs188,000 per month, which includes a basic salary and perks, confirms the national assembly.",,,,,,,0,,
6,How much will the new MNAs get paid,نون ايم اين ايز کي ڪيتري پگهار ملندي,"ڊيوٽي دوران قومي اسيمبلي جي ميمبرن لاءِ گهرو الائونس 2000 رپيا في ڏينهن مقرر ڪيو ويو آهي، ان سان گڏ 3 لک رپيا ساليانو سفري واؤچر به ڏنا ويا آهن. #گھريلو الائونس #قومي اسيمبلي",TRUE ,fahmidahyousfi,3/12/2024,"Each MNA in the lower house is eligible to earn over Rs188,000 per month, which includes a basic salary and perks, confirms the national assembly.",,,,,,,0,,
